timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
2025-02-11 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,179.0,32.27,46.14,0.55,1.08,-0.31
2025-02-11 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,22.76,39.27,0.03,-1.09,-0.91
2025-02-24 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,33.93,36.65,0.18,1.46,-1.14
2025-02-24 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,31.36,59.44,0.26,0.88,0.85
2025-02-25 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,27.91,62.32,0.27,0.09,1.11
2025-02-25 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,33.99,31.68,0.22,1.48,-1.58
2025-02-08 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,30.32,66.06,-0.12,0.64,1.43
2025-02-08 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,20.91,48.48,0.11,-1.51,-0.11
2025-02-08 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,30.05,68.87,0.19,0.58,1.68
2025-02-08 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,28.93,41.19,0.33,0.32,-0.74
2025-02-24 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,20.43,36.95,0.19,-1.62,-1.11
2025-02-24 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,22.61,45.16,0.33,-1.12,-0.4
2025-02-24 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,34.02,57.11,0.01,1.48,0.65
2025-02-24 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,30.14,55.08,-0.07,0.6,0.47
2025-02-24 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,22.54,68.2,0.07,-1.14,1.62
2025-02-24 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,31.52,62.06,0.27,0.91,1.08
2025-02-24 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,30.85,45.55,0.26,0.76,-0.36
2025-02-25 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,32.39,64.26,0.2,1.11,1.28
2025-02-27 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,21.74,37.46,-0.02,-1.32,-1.07
2025-02-27 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,27.38,35.23,-0.09,-0.03,-1.27
2025-02-28 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.88,40.77,-4.86,-0.6,-0.78
2025-02-28 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,21.45,61.04,0.03,-1.39,1.0
2025-02-27 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,25.07,31.75,-0.03,-0.56,-1.57
2025-02-27 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,21.93,47.51,-0.06,-1.28,-0.19
2025-02-28 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.38,34.74,-4.86,-0.49,-1.31
2025-02-28 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,33.92,54.42,0.02,1.46,0.42
2025-02-08 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,29.89,63.01,-0.03,0.54,1.17
2025-02-08 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,29.29,31.31,-0.1,0.4,-1.61
2025-02-08 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,20.61,53.25,0.18,-1.58,0.31
2025-02-08 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,32.22,60.12,0.29,1.07,0.91
2025-02-16 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,24.95,66.46,-0.01,-0.59,1.47
2025-02-16 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,31.59,53.08,0.08,0.93,0.3
2025-02-16 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,20.79,45.8,0.26,-1.54,-0.34
2025-02-16 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,22.72,33.38,0.24,-1.1,-1.43
2025-02-17 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,28.09,42.83,0.36,0.13,-0.6
2025-02-17 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,25.51,35.62,-0.02,-0.46,-1.23
2025-02-17 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,33.33,50.81,0.02,1.32,0.1
2025-02-17 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,34.7,62.56,0.2,1.64,1.13
2025-02-17 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,29.34,55.28,0.29,0.41,0.49
2025-02-17 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,34.47,45.41,-0.02,1.59,-0.37
2025-02-17 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,34.95,35.39,0.02,1.69,-1.25
2025-02-17 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,26.8,54.86,0.24,-0.17,0.45
2025-02-23 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,29.85,58.68,0.14,0.53,0.79
2025-02-24 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,133.0,24.87,38.13,0.34,-0.61,-1.01
2025-02-24 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,26.67,35.87,0.05,-0.19,-1.21
2025-02-24 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,33.01,60.33,-0.09,1.25,0.93
2025-02-24 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,22.81,55.27,0.1,-1.08,0.49
2025-02-24 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,114.0,31.64,49.4,0.25,0.94,-0.02
2025-02-25 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,34.3,66.83,0.32,1.55,1.5
2025-02-25 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,20.91,53.16,0.24,-1.51,0.3
2025-02-27 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,23.55,49.55,0.34,-0.91,-0.01
2025-02-27 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,32.91,66.91,-0.11,1.23,1.51
2025-02-27 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,30.0,34.56,59.23,-0.14,1.61,0.84
2025-02-27 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,28.0,32.58,48.84,-0.15,1.15,-0.07
2025-02-06 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,22.45,49.72,0.08,-1.16,0.0
2025-02-06 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,31.59,43.25,0.13,0.93,-0.56
2025-02-07 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,29.14,44.93,0.15,0.37,-0.42
2025-02-07 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,22.43,48.24,0.09,-1.16,-0.13
2025-02-06 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,32.59,67.18,0.09,1.16,1.53
2025-02-06 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,22.79,35.21,0.18,-1.08,-1.27
2025-02-07 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,20.83,55.04,0.12,-1.53,0.47
2025-02-07 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,20.15,36.61,0.02,-1.68,-1.14
2025-02-10 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,214.0,22.88,59.1,0.71,-1.06,0.83
2025-02-11 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,32.96,55.77,0.45,1.24,0.53
2025-02-11 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,20.4,56.46,0.12,-1.63,0.59
2025-02-11 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,25.79,59.15,-0.01,-0.4,0.83
2025-02-13 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,30.58,56.5,-0.02,0.7,0.6
2025-02-13 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.31,57.29,-4.86,1.32,0.67
2025-02-13 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,31.91,57.43,-0.06,1.0,0.68
2025-02-13 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,20.9,41.41,0.01,-1.51,-0.72
2025-02-14 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,31.12,31.22,-0.01,0.82,-1.62
2025-02-14 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.24,66.66,0.03,1.53,1.49
2025-02-14 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,30.0,33.82,36.92,-0.14,1.44,-1.12
2025-02-14 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,46.0,27.04,52.58,-0.06,-0.11,0.25
2025-02-17 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,22.92,50.11,0.16,-1.05,0.04
2025-02-18 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,21.53,40.96,0.17,-1.37,-0.76
2025-02-18 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,24.37,64.2,0.33,-0.72,1.27
2025-02-18 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,17.0,34.65,32.68,-0.2,1.63,-1.49
2025-02-18 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,27.9,69.13,0.17,0.09,1.7
2025-02-18 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,30.04,68.47,0.19,0.57,1.65
2025-02-18 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,31.4,40.96,0.25,0.88,-0.76
2025-02-19 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,29.8,30.43,0.22,0.52,-1.69
2025-02-19 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,20.44,41.16,-0.02,-1.62,-0.75
2025-02-19 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,40.0,26.85,34.31,-0.09,-0.15,-1.35
2025-02-19 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,28.94,36.66,0.12,0.32,-1.14
2025-02-19 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,31.29,63.84,-0.08,0.86,1.24
2025-02-20 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,31.14,52.68,0.09,0.83,0.26
2025-02-21 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,30.33,42.22,0.01,0.64,-0.65
2025-02-21 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,22.0,39.84,0.17,-1.26,-0.86
2025-02-21 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,26.82,63.96,0.27,-0.16,1.25
2025-02-21 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,31.53,52.93,0.17,0.91,0.28
2025-02-21 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,27.28,40.65,0.08,-0.06,-0.79
2025-02-21 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,25.55,44.75,0.06,-0.45,-0.43
2025-02-22 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,22.59,66.95,0.04,-1.13,1.51
2025-02-27 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,31.25,65.79,0.02,0.85,1.41
2025-02-27 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,51.0,30.74,65.16,-0.04,0.73,1.36
2025-02-27 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,34.22,31.79,-0.1,1.53,-1.57
2025-02-27 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,26.0,34.68,52.49,-0.15,1.63,0.25
2025-02-18 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,24.4,38.84,-0.07,-0.71,-0.95
2025-02-18 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,20.5,44.24,0.24,-1.6,-0.48
2025-02-18 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,26.72,57.76,0.17,-0.18,0.71
2025-02-19 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,25.14,50.85,0.18,-0.54,0.1
2025-02-20 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,75.0,30.82,64.49,0.07,0.75,1.3
2025-02-20 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.84,40.46,0.04,0.07,-0.81
2025-02-21 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,110.0,22.44,53.0,0.23,-1.16,0.29
2025-02-21 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,33.79,50.3,0.04,1.43,0.05
2025-03-10 17:30:00+00:00,New Delhi-8118,105.0,28.88,39.56,0.21,0.31,-0.89
2025-03-10 20:30:00+00:00,New Delhi-8118,118.0,32.65,42.64,0.27,1.17,-0.62
2025-03-11 00:30:00+00:00,New Delhi-8118,121.0,22.21,43.19,0.28,-1.21,-0.57
2025-03-11 04:30:00+00:00,New Delhi-8118,152.0,22.22,69.75,0.42,-1.21,1.76
2025-03-11 09:30:00+00:00,New Delhi-8118,48.0,21.19,64.96,-0.05,-1.45,1.34
2025-03-06 08:30:00+00:00,New Delhi-8118,27.0,30.93,59.34,-0.15,0.78,0.85
2025-03-06 13:30:00+00:00,New Delhi-8118,19.0,26.48,59.24,-0.19,-0.24,0.84
2025-03-06 18:30:00+00:00,New Delhi-8118,100.0,20.21,69.47,0.19,-1.67,1.73
2025-03-06 19:30:00+00:00,New Delhi-8118,123.0,34.91,52.53,0.29,1.69,0.25
2025-03-06 23:30:00+00:00,New Delhi-8118,100.0,22.76,40.89,0.19,-1.09,-0.77
2025-03-13 11:30:00+00:00,New Delhi-8118,45.0,31.52,30.28,-0.07,0.91,-1.7
2025-03-13 19:30:00+00:00,New Delhi-8118,102.0,28.07,38.95,0.19,0.12,-0.94
2025-03-13 23:30:00+00:00,New Delhi-8118,106.0,22.97,41.54,0.21,-1.04,-0.71
2025-03-14 03:30:00+00:00,New Delhi-8118,114.0,28.77,48.41,0.25,0.28,-0.11
2025-03-14 07:30:00+00:00,New Delhi-8118,48.0,21.55,50.07,-0.05,-1.36,0.03
2025-03-24 20:30:00+00:00,New Delhi-8118,125.0,30.88,35.43,0.3,0.77,-1.25
2025-03-25 00:30:00+00:00,New Delhi-8118,132.0,24.31,65.19,0.33,-0.73,1.36
2025-03-25 04:30:00+00:00,New Delhi-8118,123.0,31.21,38.95,0.29,0.84,-0.94
2025-03-25 08:30:00+00:00,New Delhi-8118,26.0,20.86,63.49,-0.15,-1.52,1.21
2025-03-25 12:30:00+00:00,New Delhi-8118,35.0,21.97,36.83,-0.11,-1.27,-1.13
2025-03-25 18:30:00+00:00,New Delhi-8118,111.0,29.53,44.08,0.24,0.46,-0.49
2025-03-25 21:30:00+00:00,New Delhi-8118,128.0,28.33,48.25,0.31,0.18,-0.13
2025-03-26 01:30:00+00:00,New Delhi-8118,141.0,33.53,38.54,0.37,1.37,-0.98
2025-03-26 05:30:00+00:00,New Delhi-8118,43.0,21.52,51.53,-0.08,-1.37,0.16
2025-03-26 09:30:00+00:00,New Delhi-8118,29.0,21.96,49.99,-0.14,-1.27,0.03
2025-04-07 18:30:00+00:00,New Delhi-8118,101.0,23.81,52.47,0.19,-0.85,0.24
2025-04-07 21:30:00+00:00,New Delhi-8118,104.0,26.85,69.88,0.2,-0.15,1.77
2025-04-08 01:30:00+00:00,New Delhi-8118,98.0,29.06,55.39,0.18,0.35,0.5
2025-04-08 05:30:00+00:00,New Delhi-8118,100.0,20.21,34.74,0.19,-1.67,-1.31
2025-04-08 09:30:00+00:00,New Delhi-8118,71.0,27.06,56.97,0.05,-0.11,0.64
2025-03-06 09:30:00+00:00,New Delhi-8118,19.0,28.29,33.41,-0.19,0.17,-1.42
2025-03-06 14:30:00+00:00,New Delhi-8118,43.0,34.29,47.56,-0.08,1.54,-0.19
2025-03-06 11:30:00+00:00,New Delhi-8118,17.0,32.62,47.64,-0.2,1.16,-0.18
2025-03-06 20:30:00+00:00,New Delhi-8118,129.0,29.52,65.08,0.32,0.46,1.35
2025-03-07 00:30:00+00:00,New Delhi-8118,124.0,25.82,63.04,0.3,-0.39,1.17
2025-03-10 18:30:00+00:00,New Delhi-8118,112.0,26.0,59.65,0.24,-0.35,0.87
2025-03-10 21:30:00+00:00,New Delhi-8118,114.0,26.46,34.75,0.25,-0.24,-1.31
2025-03-11 01:30:00+00:00,New Delhi-8118,128.0,30.06,66.25,0.31,0.58,1.45
2025-03-11 05:30:00+00:00,New Delhi-8118,111.0,31.65,60.7,0.24,0.94,0.97
2025-03-11 10:30:00+00:00,New Delhi-8118,66.0,20.65,53.15,0.03,-1.57,0.3
2025-03-11 11:30:00+00:00,New Delhi-8118,46.0,32.76,63.34,-0.06,1.19,1.2
2025-03-11 15:30:00+00:00,New Delhi-8118,85.0,26.21,32.42,0.12,-0.3,-1.51
2025-03-11 06:30:00+00:00,New Delhi-8118,88.0,26.31,37.76,0.13,-0.28,-1.04
2025-03-11 21:30:00+00:00,New Delhi-8118,173.0,23.43,41.99,0.52,-0.93,-0.67
2025-03-12 01:30:00+00:00,New Delhi-8118,153.0,28.46,60.42,0.43,0.21,0.94
2025-03-11 13:30:00+00:00,New Delhi-8118,64.0,25.88,47.71,0.02,-0.38,-0.17
2025-03-11 17:30:00+00:00,New Delhi-8118,119.0,29.27,53.89,0.27,0.4,0.37
2025-03-11 19:30:00+00:00,New Delhi-8118,119.0,31.5,41.2,0.27,0.91,-0.74
2025-03-11 23:30:00+00:00,New Delhi-8118,163.0,29.75,69.81,0.47,0.51,1.76
2025-03-12 03:30:00+00:00,New Delhi-8118,214.0,31.17,58.57,0.71,0.83,0.78
2025-03-25 16:30:00+00:00,New Delhi-8118,82.0,20.44,49.22,0.1,-1.62,-0.04
2025-03-25 19:30:00+00:00,New Delhi-8118,120.0,32.31,62.27,0.28,1.09,1.1
2025-03-25 23:30:00+00:00,New Delhi-8118,140.0,22.24,50.47,0.37,-1.21,0.07
2025-03-26 03:30:00+00:00,New Delhi-8118,150.0,33.5,53.71,0.41,1.36,0.35
2025-03-26 07:30:00+00:00,New Delhi-8118,36.0,24.21,36.87,-0.11,-0.76,-1.12
2025-03-25 17:30:00+00:00,New Delhi-8118,98.0,20.19,33.27,0.18,-1.67,-1.44
2025-03-25 20:30:00+00:00,New Delhi-8118,111.0,29.52,53.94,0.24,0.46,0.37
2025-03-26 00:30:00+00:00,New Delhi-8118,133.0,20.58,32.42,0.34,-1.58,-1.51
2025-03-26 04:30:00+00:00,New Delhi-8118,93.0,27.54,69.61,0.15,0.0,1.75
2025-03-26 08:30:00+00:00,New Delhi-8118,46.0,32.43,43.87,-0.06,1.12,-0.51
2025-04-02 16:30:00+00:00,New Delhi-8118,111.0,21.58,59.62,0.24,-1.36,0.87
2025-04-02 19:30:00+00:00,New Delhi-8118,88.0,34.65,60.37,0.13,1.63,0.94
2025-04-02 23:30:00+00:00,New Delhi-8118,74.0,21.23,41.15,0.07,-1.44,-0.75
2025-04-03 03:30:00+00:00,New Delhi-8118,103.0,22.34,36.54,0.2,-1.18,-1.15
2025-04-03 07:30:00+00:00,New Delhi-8118,33.0,24.82,56.11,-0.12,-0.62,0.56
2025-04-05 12:30:00+00:00,New Delhi-8118,25.0,21.74,51.04,-0.16,-1.32,0.12
2025-04-05 16:30:00+00:00,New Delhi-8118,67.0,30.52,35.75,0.03,0.68,-1.22
2025-04-05 19:30:00+00:00,New Delhi-8118,108.0,29.22,65.63,0.22,0.39,1.4
2025-04-05 23:30:00+00:00,New Delhi-8118,174.0,25.23,61.18,0.52,-0.52,1.01
2025-04-06 03:30:00+00:00,New Delhi-8118,86.0,22.26,52.37,0.12,-1.2,0.24
2025-04-07 01:30:00+00:00,New Delhi-8118,104.0,28.34,60.91,0.2,0.19,0.98
2025-04-07 05:30:00+00:00,New Delhi-8118,138.0,34.27,45.81,0.36,1.54,-0.34
2025-04-07 09:30:00+00:00,New Delhi-8118,44.0,32.34,54.06,-0.07,1.1,0.38
2025-04-07 13:30:00+00:00,New Delhi-8118,50.0,33.01,52.98,-0.04,1.25,0.29
2025-04-07 17:30:00+00:00,New Delhi-8118,87.0,26.06,39.38,0.13,-0.33,-0.9
2025-04-08 12:30:00+00:00,New Delhi-8118,60.0,32.94,51.59,0.0,1.24,0.17
2025-04-08 16:30:00+00:00,New Delhi-8118,105.0,21.82,53.31,0.21,-1.3,0.32
2025-04-08 19:30:00+00:00,New Delhi-8118,94.0,22.13,38.22,0.16,-1.23,-1.0
2025-04-08 23:30:00+00:00,New Delhi-8118,96.0,34.04,36.97,0.17,1.49,-1.11
2025-04-09 03:30:00+00:00,New Delhi-8118,109.0,28.45,54.82,0.23,0.21,0.45
2025-04-08 13:30:00+00:00,New Delhi-8118,80.0,23.23,55.54,0.09,-0.98,0.51
2025-04-08 17:30:00+00:00,New Delhi-8118,100.0,28.39,32.29,0.19,0.2,-1.52
2025-04-08 20:30:00+00:00,New Delhi-8118,91.0,34.32,48.12,0.14,1.55,-0.14
2025-04-09 00:30:00+00:00,New Delhi-8118,94.0,22.01,50.95,0.16,-1.26,0.11
2025-04-09 04:30:00+00:00,New Delhi-8118,115.0,32.71,32.65,0.25,1.18,-1.49
2025-03-07 01:30:00+00:00,New Delhi-8118,136.0,23.47,32.55,0.35,-0.93,-1.5
2025-03-07 05:30:00+00:00,New Delhi-8118,62.0,20.33,54.43,0.01,-1.64,0.42
2025-03-07 09:30:00+00:00,New Delhi-8118,27.0,28.85,59.78,-0.15,0.3,0.88
2025-03-07 13:30:00+00:00,New Delhi-8118,31.0,25.95,60.14,-0.13,-0.36,0.92
2025-03-07 17:30:00+00:00,New Delhi-8118,91.0,29.72,41.31,0.14,0.5,-0.73
2025-03-09 06:30:00+00:00,New Delhi-8118,66.0,30.65,61.67,0.03,0.71,1.05
2025-03-09 11:30:00+00:00,New Delhi-8118,41.0,23.72,50.29,-0.09,-0.87,0.05
2025-03-09 15:30:00+00:00,New Delhi-8118,75.0,31.88,66.94,0.07,0.99,1.51
2025-03-09 18:30:00+00:00,New Delhi-8118,100.0,23.68,49.84,0.19,-0.88,0.01
2025-03-09 19:30:00+00:00,New Delhi-8118,88.0,20.64,62.95,0.13,-1.57,1.16
2025-03-09 21:30:00+00:00,New Delhi-8118,94.0,28.78,57.03,0.16,0.29,0.64
2025-03-10 01:30:00+00:00,New Delhi-8118,105.0,34.27,61.46,0.21,1.54,1.03
2025-03-10 05:30:00+00:00,New Delhi-8118,103.0,28.4,46.01,0.2,0.2,-0.32
2025-03-10 09:30:00+00:00,New Delhi-8118,53.0,31.46,32.48,-0.03,0.9,-1.51
2025-03-10 13:30:00+00:00,New Delhi-8118,58.0,31.13,66.49,-0.01,0.82,1.47
2025-03-10 00:30:00+00:00,New Delhi-8118,104.0,34.09,57.3,0.2,1.5,0.67
2025-03-10 04:30:00+00:00,New Delhi-8118,122.0,22.19,30.58,0.29,-1.22,-1.67
2025-03-10 08:30:00+00:00,New Delhi-8118,57.0,22.96,63.42,-0.01,-1.04,1.2
2025-03-10 12:30:00+00:00,New Delhi-8118,56.0,32.45,42.83,-0.02,1.12,-0.6
2025-03-10 16:30:00+00:00,New Delhi-8118,85.0,28.79,61.97,0.12,0.29,1.08
2025-03-16 16:30:00+00:00,New Delhi-8118,44.0,28.88,59.18,-0.07,0.31,0.83
2025-03-16 19:30:00+00:00,New Delhi-8118,41.0,33.16,64.95,-0.09,1.29,1.34
2025-03-16 23:30:00+00:00,New Delhi-8118,54.0,24.27,45.41,-0.03,-0.74,-0.37
2025-03-17 03:30:00+00:00,New Delhi-8118,110.0,30.65,54.76,0.23,0.71,0.44
2025-03-17 07:30:00+00:00,New Delhi-8118,40.0,21.54,48.39,-0.09,-1.37,-0.11
2025-03-18 05:30:00+00:00,New Delhi-8118,59.0,25.53,61.55,-0.0,-0.45,1.04
2025-03-18 09:30:00+00:00,New Delhi-8118,18.0,34.97,43.68,-0.19,1.7,-0.53
2025-03-18 13:30:00+00:00,New Delhi-8118,23.0,22.02,30.14,-0.17,-1.26,-1.71
2025-03-18 17:30:00+00:00,New Delhi-8118,82.0,26.81,51.17,0.1,-0.16,0.13
2025-03-18 20:30:00+00:00,New Delhi-8118,101.0,23.01,34.55,0.19,-1.03,-1.33
2025-03-18 06:30:00+00:00,New Delhi-8118,53.0,22.66,62.95,-0.03,-1.11,1.16
2025-03-18 10:30:00+00:00,New Delhi-8118,22.0,22.45,42.33,-0.17,-1.16,-0.64
2025-03-18 14:30:00+00:00,New Delhi-8118,26.0,20.23,52.38,-0.15,-1.66,0.24
2025-03-18 18:30:00+00:00,New Delhi-8118,72.0,24.31,36.31,0.06,-0.73,-1.17
2025-03-18 21:30:00+00:00,New Delhi-8118,102.0,34.81,55.52,0.19,1.66,0.51
2025-03-21 03:30:00+00:00,New Delhi-8118,128.0,29.49,31.99,0.31,0.45,-1.55
2025-03-21 09:30:00+00:00,New Delhi-8118,15.0,20.61,68.22,-0.2,-1.58,1.62
2025-03-21 13:30:00+00:00,New Delhi-8118,24.0,27.43,55.58,-0.16,-0.02,0.52
2025-03-21 17:30:00+00:00,New Delhi-8118,59.0,22.42,51.83,-0.0,-1.16,0.19
2025-03-21 08:30:00+00:00,New Delhi-8118,20.0,28.24,63.75,-0.18,0.16,1.23
2025-03-21 19:30:00+00:00,New Delhi-8118,60.0,27.89,31.98,0.0,0.08,-1.55
2025-03-21 23:30:00+00:00,New Delhi-8118,124.0,33.93,57.17,0.3,1.46,0.66
2025-03-22 03:30:00+00:00,New Delhi-8118,80.0,23.71,43.93,0.09,-0.87,-0.5
2025-03-22 07:30:00+00:00,New Delhi-8118,37.0,23.47,33.88,-0.1,-0.93,-1.38
2025-03-22 11:30:00+00:00,New Delhi-8118,23.0,32.06,51.25,-0.17,1.04,0.14
2025-03-21 20:30:00+00:00,New Delhi-8118,60.0,34.93,41.05,0.0,1.69,-0.76
2025-03-22 00:30:00+00:00,New Delhi-8118,102.0,31.78,37.15,0.19,0.97,-1.1
2025-03-22 04:30:00+00:00,New Delhi-8118,73.0,23.14,69.32,0.06,-1.0,1.72
2025-03-22 08:30:00+00:00,New Delhi-8118,43.0,32.91,37.79,-0.08,1.23,-1.04
2025-03-22 12:30:00+00:00,New Delhi-8118,28.0,34.08,58.24,-0.15,1.5,0.75
2025-03-24 21:30:00+00:00,New Delhi-8118,120.0,29.55,61.5,0.28,0.46,1.04
2025-03-25 01:30:00+00:00,New Delhi-8118,138.0,27.85,68.25,0.36,0.07,1.63
2025-03-25 05:30:00+00:00,New Delhi-8118,106.0,33.9,61.62,0.21,1.46,1.05
2025-03-25 09:30:00+00:00,New Delhi-8118,31.0,31.17,56.95,-0.13,0.83,0.64
2025-03-25 13:30:00+00:00,New Delhi-8118,43.0,30.72,63.64,-0.08,0.73,1.22
2025-03-24 22:30:00+00:00,New Delhi-8118,125.0,29.21,38.76,0.3,0.38,-0.96
2025-03-25 02:30:00+00:00,New Delhi-8118,149.0,27.65,62.34,0.41,0.03,1.11
2025-03-25 06:30:00+00:00,New Delhi-8118,66.0,23.41,70.0,0.03,-0.94,1.78
2025-03-25 10:30:00+00:00,New Delhi-8118,29.0,34.44,60.38,-0.14,1.58,0.94
2025-03-25 14:30:00+00:00,New Delhi-8118,52.0,29.33,30.45,-0.03,0.41,-1.68
