timestamp,region,pm25,temperature,humidity,date,hour,pm25_zscore,temperature_zscore,humidity_zscore,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-04-24 19:30:00+00:00,New Delhi-8118,71.0,20.91,66.11,2025-04-24,19,0.05,-1.51,1.44,71.33,73.0,-2.0
2025-04-24 20:30:00+00:00,New Delhi-8118,77.0,33.5,62.42,2025-04-24,20,0.08,1.36,1.12,73.67,71.0,6.0
2025-04-24 21:30:00+00:00,New Delhi-8118,80.0,26.89,68.23,2025-04-24,21,0.09,-0.14,1.62,76.0,77.0,3.0
2025-04-24 22:30:00+00:00,New Delhi-8118,88.0,21.55,35.82,2025-04-24,22,0.13,-1.36,-1.21,81.67,80.0,8.0
2025-04-24 23:30:00+00:00,New Delhi-8118,91.0,21.63,32.59,2025-04-24,23,0.14,-1.34,-1.5,86.33,88.0,3.0
2025-04-25 00:30:00+00:00,New Delhi-8118,92.0,20.37,56.77,2025-04-25,0,0.15,-1.63,0.62,90.33,91.0,1.0
2025-04-25 01:30:00+00:00,New Delhi-8118,112.0,32.07,46.78,2025-04-25,1,0.24,1.04,-0.25,98.33,92.0,20.0
2025-04-25 02:30:00+00:00,New Delhi-8118,94.0,33.35,45.67,2025-04-25,2,0.16,1.33,-0.35,99.33,112.0,-18.0
2025-04-25 03:30:00+00:00,New Delhi-8118,112.0,20.32,65.58,2025-04-25,3,0.24,-1.64,1.39,106.0,94.0,18.0
2025-04-25 04:30:00+00:00,New Delhi-8118,134.0,24.15,40.8,2025-04-25,4,0.34,-0.77,-0.78,113.33,112.0,22.0
2025-04-25 05:30:00+00:00,New Delhi-8118,164.0,20.59,65.42,2025-04-25,5,0.48,-1.58,1.38,136.67,134.0,30.0
2025-04-25 06:30:00+00:00,New Delhi-8118,127.0,21.56,38.62,2025-04-25,6,0.31,-1.36,-0.97,141.67,164.0,-37.0
2025-04-25 07:30:00+00:00,New Delhi-8118,80.0,30.13,50.73,2025-04-25,7,0.09,0.59,0.09,123.67,127.0,-47.0
2025-04-25 08:30:00+00:00,New Delhi-8118,59.0,25.82,35.21,2025-04-25,8,-0.0,-0.39,-1.27,88.67,80.0,-21.0
2025-04-25 09:30:00+00:00,New Delhi-8118,54.0,22.71,62.6,2025-04-25,9,-0.03,-1.1,1.13,64.33,59.0,-5.0
2025-04-25 10:30:00+00:00,New Delhi-8118,64.0,31.07,60.91,2025-04-25,10,0.02,0.81,0.98,59.0,54.0,10.0
2025-04-25 11:30:00+00:00,New Delhi-8118,68.0,24.47,30.47,2025-04-25,11,0.04,-0.7,-1.68,62.0,64.0,4.0
2025-04-25 12:30:00+00:00,New Delhi-8118,56.0,33.15,59.59,2025-04-25,12,-0.02,1.28,0.87,62.67,68.0,-12.0
2025-04-25 13:30:00+00:00,New Delhi-8118,56.0,28.22,62.95,2025-04-25,13,-0.02,0.16,1.16,60.0,56.0,0.0
2025-04-25 14:30:00+00:00,New Delhi-8118,60.0,24.88,60.47,2025-04-25,14,0.0,-0.6,0.95,57.33,56.0,4.0
2025-04-25 15:30:00+00:00,New Delhi-8118,62.0,24.16,50.13,2025-04-25,15,0.01,-0.77,0.04,59.33,60.0,2.0
2025-04-25 16:30:00+00:00,New Delhi-8118,80.0,24.95,31.39,2025-04-25,16,0.09,-0.59,-1.6,67.33,62.0,18.0
2025-04-25 17:30:00+00:00,New Delhi-8118,93.0,22.37,60.17,2025-04-25,17,0.15,-1.18,0.92,78.33,80.0,13.0
2025-04-25 18:30:00+00:00,New Delhi-8118,96.0,29.94,57.65,2025-04-25,18,0.17,0.55,0.7,89.67,93.0,3.0
2025-01-02 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,210.0,24.48,35.4,2025-01-02,19,0.69,-0.69,-1.25,210.0,,
2025-01-02 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,213.0,26.25,38.05,2025-01-02,20,0.7,-0.29,-1.02,211.5,210.0,3.0
2025-01-02 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,34.57,45.49,2025-01-02,21,0.69,1.61,-0.37,211.33,213.0,-2.0
2025-01-02 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,200.0,28.7,40.89,2025-01-02,22,0.64,0.27,-0.77,208.0,211.0,-11.0
2025-01-02 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,30.12,30.7,2025-01-02,23,0.74,0.59,-1.66,210.33,200.0,20.0
2025-01-03 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.93,54.48,2025-01-03,0,-4.86,-1.5,0.42,-193.0,220.0,-1219.0
2025-01-03 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.16,59.55,2025-01-03,1,-4.86,0.15,0.86,-592.67,-999.0,0.0
2025-01-03 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,203.0,26.75,31.21,2025-01-03,2,0.66,-0.18,-1.62,-598.33,-999.0,1202.0
2025-01-03 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,180.0,23.04,52.32,2025-01-03,3,0.55,-1.02,0.23,-205.33,203.0,-23.0
2025-01-03 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,210.0,22.05,58.72,2025-01-03,4,0.69,-1.25,0.79,197.67,180.0,30.0
2025-01-03 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,258.0,34.91,62.7,2025-01-03,5,0.91,1.69,1.14,216.0,210.0,48.0
2025-01-03 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,349.0,29.72,35.61,2025-01-03,6,1.33,0.5,-1.23,272.33,258.0,91.0
2025-01-03 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,431.0,30.37,37.58,2025-01-03,7,1.7,0.65,-1.06,346.0,349.0,82.0
2025-01-03 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,382.0,24.54,60.51,2025-01-03,8,1.48,-0.68,0.95,387.33,431.0,-49.0
2025-01-03 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,330.0,25.7,43.89,2025-01-03,9,1.24,-0.42,-0.51,381.0,382.0,-52.0
2025-01-03 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,278.0,32.74,49.03,2025-01-03,10,1.0,1.19,-0.06,330.0,330.0,-52.0
2025-01-03 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,208.0,31.6,49.57,2025-01-03,11,0.68,0.93,-0.01,272.0,278.0,-70.0
2025-01-03 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,213.0,33.63,31.25,2025-01-03,12,0.7,1.39,-1.61,233.0,208.0,5.0
2025-01-03 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,237.0,30.84,55.5,2025-01-03,13,0.81,0.76,0.51,219.33,213.0,24.0
2025-01-03 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,24.54,43.76,2025-01-03,14,0.94,-0.68,-0.52,238.33,237.0,28.0
2025-01-03 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,261.0,23.01,65.48,2025-01-03,15,0.92,-1.03,1.38,254.33,265.0,-4.0
2025-01-03 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,345.0,21.82,31.61,2025-01-03,16,1.31,-1.3,-1.58,290.33,261.0,84.0
2025-01-03 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,352.0,30.31,48.81,2025-01-03,17,1.34,0.64,-0.08,319.33,345.0,7.0
2025-01-03 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,333.0,23.48,58.6,2025-01-03,18,1.25,-0.92,0.78,343.33,352.0,-19.0
2025-01-03 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,250.0,31.35,55.35,2025-01-03,19,0.87,0.87,0.5,311.67,333.0,-83.0
2025-01-03 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,30.47,69.91,2025-01-03,20,0.61,0.67,1.77,258.33,250.0,-58.0
2025-01-03 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,23.21,31.96,2025-01-03,21,0.41,-0.98,-1.55,197.0,192.0,-43.0
2025-01-03 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,33.95,58.46,2025-01-03,22,0.62,1.47,0.77,178.67,149.0,46.0
2025-01-03 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,180.0,23.75,34.75,2025-01-03,23,0.55,-0.86,-1.31,174.67,195.0,-15.0
2025-01-04 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,190.0,30.07,65.37,2025-01-04,0,0.6,0.58,1.37,188.33,180.0,10.0
2025-01-04 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,179.0,26.7,50.05,2025-01-04,1,0.55,-0.19,0.03,183.0,190.0,-11.0
2025-01-04 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,167.0,30.94,34.59,2025-01-04,2,0.49,0.78,-1.32,178.67,179.0,-12.0
2025-01-04 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,169.0,30.99,59.47,2025-01-04,3,0.5,0.79,0.86,171.67,167.0,2.0
2025-01-04 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,225.0,29.3,55.44,2025-01-04,4,0.76,0.41,0.5,187.0,169.0,56.0
2025-01-04 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,334.0,21.18,37.02,2025-01-04,5,1.26,-1.45,-1.11,242.67,225.0,109.0
2025-01-04 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,416.0,30.94,46.27,2025-01-04,6,1.64,0.78,-0.3,325.0,334.0,82.0
2025-01-04 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,442.0,31.06,39.35,2025-01-04,7,1.75,0.81,-0.9,397.33,416.0,26.0
2025-01-04 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,400.0,22.09,60.21,2025-01-04,8,1.56,-1.24,0.92,419.33,442.0,-42.0
2025-01-04 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,370.0,31.61,40.07,2025-01-04,9,1.42,0.93,-0.84,404.0,400.0,-30.0
2025-01-04 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,352.0,21.5,60.2,2025-01-04,10,1.34,-1.37,0.92,374.0,370.0,-18.0
2025-01-04 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,301.0,24.75,65.69,2025-01-04,11,1.11,-0.63,1.4,341.0,352.0,-51.0
2025-01-04 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,288.0,24.96,58.14,2025-01-04,12,1.05,-0.59,0.74,313.67,301.0,-13.0
2025-01-04 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,278.0,24.51,54.86,2025-01-04,13,1.0,-0.69,0.45,289.0,288.0,-10.0
2025-01-04 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,283.0,20.08,58.43,2025-01-04,14,1.02,-1.7,0.77,283.0,278.0,5.0
2025-01-04 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,313.0,29.3,55.4,2025-01-04,15,1.16,0.41,0.5,291.33,283.0,30.0
2025-01-04 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,323.0,22.24,33.56,2025-01-04,16,1.21,-1.21,-1.41,306.33,313.0,10.0
2025-01-04 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,303.0,33.5,53.67,2025-01-04,17,1.12,1.36,0.35,313.0,323.0,-20.0
2025-01-04 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,308.0,21.71,58.59,2025-01-04,18,1.14,-1.33,0.78,311.33,303.0,5.0
2025-01-05 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,31.78,66.91,2025-01-05,19,-4.86,0.97,1.51,-129.33,308.0,-1307.0
2025-01-05 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.25,41.42,2025-01-05,20,-4.86,-0.29,-0.72,-563.33,-999.0,0.0
2025-01-05 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.52,63.05,2025-01-05,21,-4.86,-1.14,1.17,-999.0,-999.0,0.0
2025-01-05 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.46,45.54,2025-01-05,22,-4.86,1.35,-0.36,-999.0,-999.0,0.0
2025-01-05 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.67,30.26,2025-01-05,23,-4.86,1.17,-1.7,-999.0,-999.0,0.0
2025-01-06 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.81,42.54,2025-01-06,0,-4.86,0.07,-0.63,-999.0,-999.0,0.0
2025-01-06 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.81,46.31,2025-01-06,1,-4.86,1.21,-0.3,-999.0,-999.0,0.0
2025-01-06 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.3,42.1,2025-01-06,2,-4.86,-1.19,-0.66,-999.0,-999.0,0.0
2025-01-06 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.4,40.15,2025-01-06,3,-4.86,1.11,-0.83,-999.0,-999.0,0.0
2025-01-06 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.66,38.24,2025-01-06,4,-4.86,1.63,-1.0,-999.0,-999.0,0.0
2025-01-06 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.66,44.0,2025-01-06,5,-4.86,-0.43,-0.5,-999.0,-999.0,0.0
2025-01-06 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.92,48.5,2025-01-06,6,-4.86,1.46,-0.1,-999.0,-999.0,0.0
2025-01-06 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.08,36.59,2025-01-06,7,-4.86,-0.1,-1.15,-999.0,-999.0,0.0
2025-01-06 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.17,41.36,2025-01-06,8,-4.86,0.38,-0.73,-999.0,-999.0,0.0
2025-01-06 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.45,39.99,2025-01-06,9,-4.86,0.21,-0.85,-999.0,-999.0,0.0
2025-01-06 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.11,54.13,2025-01-06,10,-4.86,0.36,0.39,-999.0,-999.0,0.0
2025-01-06 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.63,30.92,2025-01-06,11,-4.86,-0.89,-1.64,-999.0,-999.0,0.0
2025-01-06 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,31.73,67.28,2025-01-06,12,-4.86,0.96,1.54,-999.0,-999.0,0.0
2025-01-06 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.21,34.46,2025-01-06,13,-4.86,0.38,-1.33,-999.0,-999.0,0.0
2025-01-06 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.38,46.39,2025-01-06,14,-4.86,-0.95,-0.29,-999.0,-999.0,0.0
2025-01-06 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.79,58.2,2025-01-06,15,-4.86,1.2,0.75,-999.0,-999.0,0.0
2025-01-06 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.24,58.96,2025-01-06,16,-4.86,1.08,0.81,-999.0,-999.0,0.0
2025-01-06 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.86,46.99,2025-01-06,17,-4.86,1.67,-0.24,-999.0,-999.0,0.0
2025-01-06 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.88,54.54,2025-01-06,18,-4.86,1.45,0.43,-999.0,-999.0,0.0
2025-01-06 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.0,31.36,2025-01-06,19,-4.86,1.02,-1.6,-999.0,-999.0,0.0
2025-01-06 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.48,68.4,2025-01-06,20,-4.86,-1.61,1.64,-999.0,-999.0,0.0
2025-01-06 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.17,37.16,2025-01-06,21,-4.86,1.06,-1.1,-999.0,-999.0,0.0
2025-01-06 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.04,39.96,2025-01-06,22,-4.86,-0.34,-0.85,-999.0,-999.0,0.0
2025-01-06 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.25,46.71,2025-01-06,23,-4.86,0.62,-0.26,-999.0,-999.0,0.0
2025-01-07 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.91,44.54,2025-01-07,0,-4.86,1.23,-0.45,-999.0,-999.0,0.0
2025-01-07 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.66,44.02,2025-01-07,1,-4.86,1.17,-0.5,-999.0,-999.0,0.0
2025-01-07 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.55,33.23,2025-01-07,2,-4.86,0.46,-1.44,-999.0,-999.0,0.0
2025-01-07 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.95,45.96,2025-01-07,3,-4.86,-0.36,-0.33,-999.0,-999.0,0.0
2025-01-07 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.73,63.09,2025-01-07,4,-4.86,-0.64,1.17,-999.0,-999.0,0.0
2025-01-07 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.76,44.25,2025-01-07,5,-4.86,0.74,-0.48,-999.0,-999.0,0.0
2025-01-07 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.18,37.03,2025-01-07,6,-4.86,1.52,-1.11,-999.0,-999.0,0.0
2025-01-07 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.4,34.53,2025-01-07,7,-4.86,-1.4,-1.33,-999.0,-999.0,0.0
2025-01-07 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.19,59.97,2025-01-07,8,-4.86,-1.67,0.9,-999.0,-999.0,0.0
2025-01-07 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.05,49.38,2025-01-07,9,-4.86,1.26,-0.03,-999.0,-999.0,0.0
2025-01-07 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.79,63.53,2025-01-07,10,-4.86,-0.85,1.21,-999.0,-999.0,0.0
2025-01-07 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.93,38.32,2025-01-07,11,-4.86,-0.82,-0.99,-999.0,-999.0,0.0
2025-01-07 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.95,45.29,2025-01-07,12,-4.86,-0.36,-0.38,-999.0,-999.0,0.0
2025-01-07 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.86,51.59,2025-01-07,13,-4.86,-1.29,0.17,-999.0,-999.0,0.0
2025-01-07 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.46,56.6,2025-01-07,14,-4.86,-0.01,0.61,-999.0,-999.0,0.0
2025-01-07 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,31.6,38.86,2025-01-07,15,-4.86,0.93,-0.95,-999.0,-999.0,0.0
2025-01-07 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.97,56.11,2025-01-07,16,-4.86,-1.04,0.56,-999.0,-999.0,0.0
2025-01-07 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.85,63.93,2025-01-07,17,-4.86,1.22,1.25,-999.0,-999.0,0.0
2025-01-07 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.7,43.78,2025-01-07,18,-4.86,1.18,-0.52,-999.0,-999.0,0.0
2025-01-07 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.71,43.07,2025-01-07,19,-4.86,0.5,-0.58,-999.0,-999.0,0.0
2025-01-07 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.79,63.8,2025-01-07,20,-4.86,-0.85,1.24,-999.0,-999.0,0.0
2025-01-07 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.67,45.4,2025-01-07,21,-4.86,0.72,-0.37,-999.0,-999.0,0.0
2025-01-07 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.85,34.13,2025-01-07,22,-4.86,0.76,-1.36,-999.0,-999.0,0.0
2025-01-07 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.66,48.09,2025-01-07,23,-4.86,0.72,-0.14,-999.0,-999.0,0.0
2025-01-08 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.81,57.28,2025-01-08,0,-4.86,1.66,0.67,-999.0,-999.0,0.0
2025-01-08 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,31.72,56.0,2025-01-08,1,-4.86,0.96,0.55,-999.0,-999.0,0.0
2025-01-08 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.56,32.57,2025-01-08,2,-4.86,-1.36,-1.5,-999.0,-999.0,0.0
2025-01-08 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.52,42.89,2025-01-08,3,-4.86,-0.46,-0.59,-999.0,-999.0,0.0
2025-01-08 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.62,32.15,2025-01-08,4,-4.86,-1.35,-1.54,-999.0,-999.0,0.0
2025-01-08 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.04,60.32,2025-01-08,5,-4.86,-0.79,0.93,-999.0,-999.0,0.0
2025-01-08 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,34.29,34.47,2025-01-08,6,0.18,1.54,-1.33,-633.0,-999.0,1098.0
2025-01-08 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,23.56,59.34,2025-01-08,7,0.09,-0.9,0.85,-273.33,99.0,-19.0
2025-01-08 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,31.03,59.58,2025-01-08,8,0.1,0.8,0.87,86.67,80.0,1.0
2025-01-08 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,34.63,42.84,2025-01-08,9,0.1,1.62,-0.6,80.67,81.0,0.0
2025-01-08 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,24.43,57.63,2025-01-08,10,0.05,-0.71,0.7,77.33,81.0,-11.0
2025-01-08 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,21.93,31.25,2025-01-08,11,0.03,-1.28,-1.61,72.33,70.0,-4.0
2025-01-08 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,20.73,45.76,2025-01-08,12,0.12,-1.55,-0.34,74.0,66.0,20.0
2025-01-08 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,26.62,39.18,2025-01-08,13,0.26,-0.21,-0.92,89.67,86.0,31.0
2025-01-08 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,32.99,53.13,2025-01-08,14,0.32,1.25,0.3,110.67,117.0,12.0
2025-01-08 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,27.5,62.35,2025-01-08,15,0.62,-0.01,1.11,147.0,129.0,66.0
2025-01-08 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,245.0,29.86,69.63,2025-01-08,16,0.85,0.53,1.75,189.67,195.0,50.0
2025-01-08 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,270.0,34.07,41.83,2025-01-08,17,0.97,1.49,-0.69,236.67,245.0,25.0
2025-01-08 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,260.0,25.59,45.08,2025-01-08,18,0.92,-0.44,-0.4,258.33,270.0,-10.0
2025-01-08 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,26.78,55.93,2025-01-08,19,0.94,-0.17,0.55,265.0,260.0,5.0
2025-01-08 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,234.0,23.61,52.17,2025-01-08,20,0.8,-0.89,0.22,253.0,265.0,-31.0
2025-01-08 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,200.0,30.55,67.47,2025-01-08,21,0.64,0.69,1.56,233.0,234.0,-34.0
2025-01-08 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,191.0,31.25,37.9,2025-01-08,22,0.6,0.85,-1.03,208.33,200.0,-9.0
2025-01-08 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,176.0,27.19,69.07,2025-01-08,23,0.53,-0.08,1.7,189.0,191.0,-15.0
2025-01-09 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,176.0,26.11,36.03,2025-01-09,0,0.53,-0.32,-1.2,181.0,176.0,0.0
2025-01-09 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,31.03,55.99,2025-01-09,1,0.46,0.8,0.55,170.67,176.0,-16.0
2025-01-09 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,20.47,64.9,2025-01-09,2,0.46,-1.61,1.33,165.33,160.0,0.0
2025-01-09 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,27.03,64.19,2025-01-09,3,0.61,-0.11,1.27,170.67,160.0,32.0
2025-01-09 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,21.76,63.12,2025-01-09,4,0.57,-1.32,1.18,178.33,192.0,-9.0
2025-01-09 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,161.0,32.53,31.21,2025-01-09,5,0.47,1.14,-1.62,178.67,183.0,-22.0
2025-01-09 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,180.0,30.52,59.12,2025-01-09,6,0.55,0.68,0.83,174.67,161.0,19.0
2025-01-09 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,173.0,29.82,47.5,2025-01-09,7,0.52,0.52,-0.19,171.33,180.0,-7.0
2025-01-09 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,427.0,25.36,57.21,2025-01-09,8,1.69,-0.49,0.66,260.0,173.0,254.0
2025-01-09 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,369.0,33.14,62.31,2025-01-09,9,1.42,1.28,1.11,323.0,427.0,-58.0
2025-01-09 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,323.0,30.0,59.64,2025-01-09,10,1.21,0.57,0.87,373.0,369.0,-46.0
2025-01-09 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,314.0,30.36,48.21,2025-01-09,11,1.17,0.65,-0.13,335.33,323.0,-9.0
2025-01-09 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,305.0,34.13,57.69,2025-01-09,12,1.13,1.51,0.7,314.0,314.0,-9.0
2025-01-09 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,374.0,34.04,37.7,2025-01-09,13,1.44,1.49,-1.05,331.0,305.0,69.0
2025-01-09 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,371.0,20.01,39.71,2025-01-09,14,1.43,-1.71,-0.87,350.0,374.0,-3.0
2025-01-09 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,341.0,20.1,42.14,2025-01-09,15,1.29,-1.69,-0.66,362.0,371.0,-30.0
2025-01-09 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,338.0,26.38,52.69,2025-01-09,16,1.28,-0.26,0.26,350.0,341.0,-3.0
2025-01-09 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,339.0,24.12,37.9,2025-01-09,17,1.28,-0.78,-1.03,339.33,338.0,1.0
2025-01-09 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,347.0,28.07,30.97,2025-01-09,18,1.32,0.12,-1.64,341.33,339.0,8.0
