timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-01-12 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,32.54,34.14,0.4,1.14,-1.36,2025-01-12,9,149.33,144.0,2.0
2025-01-12 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,150.0,31.26,60.49,0.41,0.85,0.95,2025-01-12,10,146.67,146.0,4.0
2025-01-12 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,29.45,61.7,0.41,0.44,1.05,2025-01-12,11,148.33,150.0,-1.0
2025-01-12 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,23.19,46.2,0.36,-0.99,-0.3,2025-01-12,12,145.67,149.0,-11.0
2025-01-12 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,145.0,29.49,65.8,0.39,0.45,1.41,2025-01-12,13,144.0,138.0,7.0
2025-01-12 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,20.36,52.42,0.43,-1.63,0.24,2025-01-12,14,145.33,145.0,8.0
2025-01-12 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,26.76,64.55,0.44,-0.17,1.3,2025-01-12,15,151.33,153.0,3.0
2025-01-12 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,217.0,26.24,49.26,0.72,-0.29,-0.04,2025-01-12,16,175.33,156.0,61.0
2025-01-12 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,203.0,29.34,54.45,0.66,0.41,0.42,2025-01-12,17,192.0,217.0,-14.0
2025-01-12 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,199.0,28.19,66.13,0.64,0.15,1.44,2025-01-12,18,206.33,203.0,-4.0
2025-01-13 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,27.58,60.38,0.35,0.01,0.94,2025-01-13,19,179.0,199.0,-64.0
2025-01-13 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,30.78,39.01,0.22,0.74,-0.93,2025-01-13,20,147.0,135.0,-28.0
2025-01-13 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,28.06,63.1,0.29,0.12,1.18,2025-01-13,21,121.33,107.0,15.0
2025-01-13 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,24.54,50.71,0.28,-0.68,0.09,2025-01-13,22,116.67,122.0,-1.0
2025-01-13 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,28.18,41.94,0.29,0.15,-0.68,2025-01-13,23,121.67,121.0,1.0
2025-01-14 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,24.22,37.73,0.33,-0.75,-1.05,2025-01-14,0,124.67,122.0,9.0
2025-01-14 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,25.82,62.92,0.3,-0.39,1.16,2025-01-14,1,125.67,131.0,-7.0
2025-01-14 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,33.84,61.73,0.35,1.44,1.06,2025-01-14,2,130.33,124.0,12.0
2025-01-14 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,33.46,30.28,0.34,1.35,-1.7,2025-01-14,3,131.33,136.0,-2.0
2025-01-14 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,27.72,43.88,0.36,0.04,-0.51,2025-01-14,4,136.33,134.0,5.0
2025-01-14 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,151.0,30.82,33.67,0.42,0.75,-1.4,2025-01-14,5,141.33,139.0,12.0
2025-01-14 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,34.52,58.1,0.49,1.6,0.74,2025-01-14,6,152.0,151.0,15.0
2025-01-14 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,27.46,32.95,0.39,-0.01,-1.47,2025-01-14,7,153.67,166.0,-22.0
2025-01-14 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,26.46,53.19,0.37,-0.24,0.31,2025-01-14,8,150.0,144.0,-4.0
2025-01-14 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,148.0,23.13,30.6,0.41,-1.0,-1.67,2025-01-14,9,144.0,140.0,8.0
2025-01-14 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,32.57,35.27,0.37,1.15,-1.26,2025-01-14,10,142.67,148.0,-8.0
2025-01-14 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,26.95,38.08,0.34,-0.13,-1.02,2025-01-14,11,140.67,140.0,-6.0
2025-01-14 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,150.0,20.65,45.62,0.41,-1.57,-0.36,2025-01-14,12,141.33,134.0,16.0
2025-01-14 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,32.39,68.26,0.48,1.11,1.63,2025-01-14,13,149.67,150.0,15.0
2025-01-14 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,216.0,32.1,44.4,0.72,1.04,-0.46,2025-01-14,14,177.0,165.0,51.0
2025-01-14 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,248.0,32.55,54.23,0.86,1.15,0.4,2025-01-14,15,209.67,216.0,32.0
2025-01-14 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,219.0,29.75,54.4,0.73,0.51,0.41,2025-01-14,16,227.67,248.0,-29.0
2025-01-14 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,239.0,31.43,38.77,0.82,0.89,-0.96,2025-01-14,17,235.33,219.0,20.0
2025-01-14 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,280.0,32.42,41.8,1.01,1.12,-0.69,2025-01-14,18,246.0,239.0,41.0
2025-01-14 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,299.0,26.01,39.65,1.1,-0.35,-0.88,2025-01-14,19,272.67,280.0,19.0
2025-01-14 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,301.0,28.84,32.47,1.11,0.3,-1.51,2025-01-14,20,293.33,299.0,2.0
2025-01-14 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,381.0,32.5,32.19,1.47,1.14,-1.53,2025-01-14,21,327.0,301.0,80.0
2025-01-14 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,362.0,21.48,49.41,1.39,-1.38,-0.02,2025-01-14,22,348.0,381.0,-19.0
2025-01-14 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,332.0,29.83,68.14,1.25,0.53,1.62,2025-01-14,23,358.33,362.0,-30.0
2025-01-15 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,306.0,28.63,51.73,1.13,0.25,0.18,2025-01-15,0,333.33,332.0,-26.0
2025-01-15 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,292.0,26.42,49.47,1.07,-0.25,-0.02,2025-01-15,1,310.0,306.0,-14.0
2025-01-15 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,291.0,32.87,54.68,1.06,1.22,0.44,2025-01-15,2,296.33,292.0,-1.0
2025-01-15 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,320.0,31.93,56.36,1.19,1.01,0.59,2025-01-15,3,301.0,291.0,29.0
2025-01-15 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,267.0,27.5,49.74,0.95,-0.01,0.01,2025-01-15,4,292.67,320.0,-53.0
2025-01-15 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,301.0,33.86,55.27,1.11,1.45,0.49,2025-01-15,5,296.0,267.0,34.0
2025-01-15 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,321.0,27.16,44.24,1.2,-0.08,-0.48,2025-01-15,6,296.33,301.0,20.0
2025-01-15 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,318.0,23.19,54.99,1.19,-0.99,0.47,2025-01-15,7,313.33,321.0,-3.0
2025-01-15 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,279.0,31.2,62.87,1.01,0.84,1.16,2025-01-15,8,306.0,318.0,-39.0
2025-01-15 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,233.0,21.66,45.65,0.8,-1.34,-0.35,2025-01-15,9,276.67,279.0,-46.0
2025-01-15 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,202.0,33.07,30.22,0.65,1.27,-1.7,2025-01-15,10,238.0,233.0,-31.0
2025-01-15 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,187.0,32.73,58.99,0.58,1.19,0.82,2025-01-15,11,207.33,202.0,-15.0
2025-01-15 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,188.0,30.02,37.75,0.59,0.57,-1.04,2025-01-15,12,192.33,187.0,1.0
2025-01-15 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,201.0,20.69,63.0,0.65,-1.56,1.17,2025-01-15,13,192.0,188.0,13.0
2025-01-15 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,32.89,40.66,0.61,1.22,-0.79,2025-01-15,14,193.67,201.0,-9.0
2025-01-15 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,207.0,23.43,49.93,0.68,-0.93,0.02,2025-01-15,15,200.0,192.0,15.0
2025-01-15 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,215.0,25.0,49.85,0.71,-0.58,0.01,2025-01-15,16,204.67,207.0,8.0
2025-01-15 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,185.0,22.0,39.55,0.58,-1.26,-0.89,2025-01-15,17,202.33,215.0,-30.0
2025-01-15 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,31.97,66.99,0.44,1.01,1.52,2025-01-15,18,185.33,185.0,-29.0
2025-01-15 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,26.4,36.66,0.45,-0.26,-1.14,2025-01-15,19,166.33,156.0,2.0
2025-01-15 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,151.0,25.43,60.93,0.42,-0.48,0.99,2025-01-15,20,155.0,158.0,-7.0
2025-01-15 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,145.0,27.41,39.41,0.39,-0.03,-0.9,2025-01-15,21,151.33,151.0,-6.0
2025-01-15 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,154.0,21.56,69.44,0.43,-1.36,1.73,2025-01-15,22,150.0,145.0,9.0
2025-01-15 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.46,49.3,-4.86,-1.16,-0.03,2025-01-15,23,-233.33,154.0,-1153.0
2025-01-16 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,31.88,43.4,0.35,0.99,-0.55,2025-01-16,0,-236.33,-999.0,1135.0
2025-01-16 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,22.17,38.21,0.3,-1.22,-1.0,2025-01-16,1,-246.0,136.0,-11.0
2025-01-16 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,110.0,31.24,46.27,0.23,0.85,-0.3,2025-01-16,2,123.67,125.0,-15.0
2025-01-16 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,21.12,56.78,0.25,-1.46,0.62,2025-01-16,3,116.67,110.0,5.0
2025-01-16 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,147.0,33.43,50.32,0.4,1.35,0.06,2025-01-16,4,124.0,115.0,32.0
2025-01-16 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,159.0,24.42,36.33,0.46,-0.71,-1.17,2025-01-16,5,140.33,147.0,12.0
2025-01-16 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,29.56,63.75,0.3,0.46,1.23,2025-01-16,6,143.33,159.0,-35.0
2025-01-16 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,30.12,52.01,0.28,0.59,0.2,2025-01-16,7,134.67,124.0,-3.0
2025-01-16 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,25.86,36.11,0.19,-0.38,-1.19,2025-01-16,8,115.33,121.0,-20.0
2025-01-16 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,25.99,42.21,0.21,-0.35,-0.65,2025-01-16,9,109.0,101.0,4.0
2025-01-16 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,24.39,69.04,0.3,-0.72,1.7,2025-01-16,10,110.33,105.0,20.0
2025-01-16 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,28.75,67.08,0.32,0.28,1.52,2025-01-16,11,119.67,125.0,4.0
2025-01-16 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,33.78,63.85,0.31,1.43,1.24,2025-01-16,12,127.0,129.0,-2.0
2025-01-16 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,142.0,22.15,46.61,0.38,-1.23,-0.27,2025-01-16,13,132.67,127.0,15.0
2025-01-16 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,175.0,27.03,34.29,0.53,-0.11,-1.35,2025-01-16,14,148.0,142.0,33.0
2025-01-16 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,227.0,32.9,54.31,0.77,1.23,0.41,2025-01-16,15,181.33,175.0,52.0
2025-01-16 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,277.0,27.18,45.23,1.0,-0.08,-0.39,2025-01-16,16,226.33,227.0,50.0
2025-01-16 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,311.0,29.29,56.89,1.15,0.4,0.63,2025-01-16,17,271.67,277.0,34.0
2025-01-16 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,310.0,31.8,68.59,1.15,0.98,1.66,2025-01-16,18,299.33,311.0,-1.0
2025-01-16 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.84,61.41,-4.86,-1.3,1.03,2025-01-16,19,-126.0,310.0,-1309.0
2025-01-16 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,228.0,24.65,67.76,0.77,-0.66,1.58,2025-01-16,20,-153.67,-999.0,1227.0
2025-01-16 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,34.43,54.06,0.69,1.58,0.38,2025-01-16,21,-186.67,228.0,-17.0
2025-01-16 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,22.6,65.17,0.63,-1.12,1.36,2025-01-16,22,211.67,211.0,-15.0
2025-01-16 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,27.29,48.41,0.33,-0.05,-0.11,2025-01-16,23,179.67,196.0,-64.0
2025-01-17 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,133.0,23.83,52.62,0.34,-0.84,0.26,2025-01-17,0,153.67,132.0,1.0
2025-01-17 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,30.4,40.55,0.27,0.66,-0.8,2025-01-17,1,127.67,133.0,-15.0
2025-01-17 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,31.27,58.61,0.3,0.85,0.78,2025-01-17,2,125.67,118.0,8.0
2025-01-17 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,25.3,31.01,0.36,-0.51,-1.64,2025-01-17,3,127.33,126.0,12.0
2025-01-17 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,157.0,29.97,52.41,0.45,0.56,0.24,2025-01-17,4,140.33,138.0,19.0
2025-01-17 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,23.73,31.08,0.48,-0.87,-1.63,2025-01-17,5,153.33,157.0,8.0
2025-01-17 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,26.48,60.81,0.49,-0.24,0.97,2025-01-17,6,162.67,165.0,1.0
2025-01-17 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,25.66,52.86,0.38,-0.43,0.28,2025-01-17,7,158.0,166.0,-23.0
2025-01-17 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,26.44,65.27,0.26,-0.25,1.37,2025-01-17,8,141.67,143.0,-27.0
2025-01-17 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,30.86,43.76,0.24,0.76,-0.52,2025-01-17,9,123.67,116.0,-4.0
2025-01-17 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,29.05,32.96,0.22,0.35,-1.46,2025-01-17,10,112.0,112.0,-4.0
2025-01-17 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,29.74,56.88,0.27,0.51,0.63,2025-01-17,11,113.0,108.0,11.0
2025-01-17 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,27.13,63.02,0.31,-0.09,1.17,2025-01-17,12,118.33,119.0,9.0
2025-01-17 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,21.09,31.83,0.37,-1.47,-1.56,2025-01-17,13,129.0,128.0,12.0
2025-01-17 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,170.0,34.35,61.66,0.51,1.56,1.05,2025-01-17,14,146.0,140.0,30.0
2025-01-17 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,161.0,30.18,52.7,0.47,0.61,0.26,2025-01-17,15,157.0,170.0,-9.0
2025-01-17 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,29.03,46.06,0.39,0.34,-0.32,2025-01-17,16,158.33,161.0,-17.0
2025-01-17 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,142.0,20.99,46.31,0.38,-1.49,-0.3,2025-01-17,17,149.0,144.0,-2.0
2025-01-17 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,29.93,38.64,0.32,0.55,-0.97,2025-01-17,18,138.67,142.0,-12.0
2025-01-17 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,32.48,59.16,0.3,1.13,0.83,2025-01-17,19,132.33,130.0,-5.0
2025-01-17 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,25.51,33.14,0.43,-0.46,-1.45,2025-01-17,20,136.0,125.0,28.0
2025-01-17 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,23.99,39.62,0.36,-0.81,-0.88,2025-01-17,21,138.33,153.0,-16.0
2025-01-17 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,22.95,58.51,0.33,-1.04,0.77,2025-01-17,22,140.33,137.0,-6.0
2025-01-17 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,33.0,34.24,0.3,1.25,-1.35,2025-01-17,23,131.0,131.0,-6.0
2025-01-18 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,29.52,59.82,0.29,0.46,0.89,2025-01-18,0,126.0,125.0,-3.0
2025-01-18 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,27.67,48.45,0.28,0.03,-0.11,2025-01-18,1,122.33,122.0,-2.0
2025-01-18 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,26.34,52.23,0.24,-0.27,0.22,2025-01-18,2,118.33,120.0,-7.0
2025-01-18 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,20.31,56.12,0.24,-1.65,0.56,2025-01-18,3,115.33,113.0,0.0
2025-01-18 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,21.31,60.22,0.26,-1.42,0.92,2025-01-18,4,114.33,113.0,4.0
2025-01-18 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,31.83,65.34,0.33,0.98,1.37,2025-01-18,5,120.67,117.0,15.0
2025-01-18 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,24.5,34.55,0.36,-0.69,-1.33,2025-01-18,6,128.67,132.0,5.0
2025-01-18 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,147.0,26.21,57.06,0.4,-0.3,0.65,2025-01-18,7,138.67,137.0,10.0
2025-01-18 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,178.0,30.45,64.27,0.54,0.67,1.28,2025-01-18,8,154.0,147.0,31.0
2025-01-18 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,177.0,29.95,34.56,0.54,0.55,-1.32,2025-01-18,9,167.33,178.0,-1.0
2025-01-18 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,219.0,28.16,40.11,0.73,0.15,-0.84,2025-01-18,10,191.33,177.0,42.0
2025-01-18 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,30.36,47.91,0.74,0.65,-0.15,2025-01-18,11,205.33,219.0,1.0
2025-01-18 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,200.0,34.08,68.48,0.64,1.5,1.65,2025-01-18,12,213.0,220.0,-20.0
2025-01-18 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,186.0,20.63,40.56,0.58,-1.57,-0.8,2025-01-18,13,202.0,200.0,-14.0
2025-01-18 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,188.0,33.32,40.19,0.59,1.32,-0.83,2025-01-18,14,191.33,186.0,2.0
2025-01-18 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,31.32,55.32,0.63,0.87,0.49,2025-01-18,15,190.0,188.0,8.0
2025-01-18 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,228.0,33.43,43.78,0.77,1.35,-0.52,2025-01-18,16,204.0,196.0,32.0
2025-01-18 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,295.0,22.33,60.2,1.08,-1.19,0.92,2025-01-18,17,239.67,228.0,67.0
2025-01-18 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,222.0,28.68,58.78,0.75,0.26,0.8,2025-01-18,18,248.33,295.0,-73.0
2025-01-18 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,225.0,32.28,37.38,0.76,1.09,-1.08,2025-01-18,19,247.33,222.0,3.0
2025-01-18 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,30.11,50.34,0.79,0.59,0.06,2025-01-18,20,226.33,225.0,7.0
2025-01-18 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,30.62,65.64,0.79,0.71,1.4,2025-01-18,21,229.67,232.0,0.0
2025-01-18 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,225.0,34.27,46.56,0.76,1.54,-0.27,2025-01-18,22,229.67,232.0,-7.0
2025-01-18 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,210.0,33.23,45.13,0.69,1.3,-0.4,2025-01-18,23,222.33,225.0,-15.0
2025-01-19 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,24.34,32.75,0.74,-0.73,-1.48,2025-01-19,0,218.33,210.0,10.0
2025-01-19 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,246.0,22.31,58.96,0.86,-1.19,0.81,2025-01-19,1,225.33,220.0,26.0
2025-01-19 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,280.0,26.81,34.57,1.01,-0.16,-1.32,2025-01-19,2,248.67,246.0,34.0
2025-01-19 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,293.0,24.62,37.86,1.07,-0.66,-1.04,2025-01-19,3,273.0,280.0,13.0
2025-01-19 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,369.0,28.72,55.01,1.42,0.27,0.47,2025-01-19,4,314.0,293.0,76.0
2025-01-19 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,386.0,30.01,37.82,1.5,0.57,-1.04,2025-01-19,5,349.33,369.0,17.0
2025-01-19 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,238.0,22.98,55.34,0.82,-1.04,0.5,2025-01-19,6,331.0,386.0,-148.0
2025-01-19 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,187.0,24.63,32.96,0.58,-0.66,-1.46,2025-01-19,7,270.33,238.0,-51.0
2025-01-19 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,33.85,49.09,0.16,1.44,-0.05,2025-01-19,8,173.0,187.0,-93.0
2025-01-19 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.68,58.55,-4.86,0.49,0.78,2025-01-19,9,-239.33,94.0,-1093.0
2025-01-19 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,27.79,61.85,0.16,0.06,1.07,2025-01-19,10,-270.0,-999.0,1094.0
2025-01-19 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,106.0,24.2,63.41,0.21,-0.76,1.2,2025-01-19,11,-266.0,95.0,11.0
2025-01-19 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,23.32,52.18,0.28,-0.96,0.22,2025-01-19,12,107.0,106.0,14.0
2025-01-19 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,23.97,41.88,0.32,-0.81,-0.68,2025-01-19,13,118.33,120.0,9.0
2025-01-19 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,184.0,28.07,37.16,0.57,0.12,-1.1,2025-01-19,14,144.33,129.0,55.0
2025-01-19 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,212.0,22.89,68.88,0.7,-1.06,1.68,2025-01-19,15,175.0,184.0,28.0
2025-01-19 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,230.0,31.43,36.82,0.78,0.89,-1.13,2025-01-19,16,208.67,212.0,18.0
2025-01-19 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,257.0,29.44,63.91,0.91,0.44,1.25,2025-01-19,17,233.0,230.0,27.0
2025-01-19 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,277.0,32.27,48.81,1.0,1.08,-0.08,2025-01-19,18,254.67,257.0,20.0
2025-01-19 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,296.0,21.2,62.15,1.08,-1.44,1.09,2025-01-19,19,276.67,277.0,19.0
2025-01-19 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,26.32,40.98,0.69,-0.27,-0.76,2025-01-19,20,261.33,296.0,-85.0
2025-01-19 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,170.0,32.22,36.97,0.51,1.07,-1.11,2025-01-19,21,225.67,211.0,-41.0
2025-01-19 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,187.0,24.24,68.66,0.58,-0.75,1.66,2025-01-19,22,189.33,170.0,17.0
2025-01-19 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,180.0,23.12,65.25,0.55,-1.0,1.36,2025-01-19,23,179.0,187.0,-7.0
2025-01-20 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,31.8,58.59,0.44,0.98,0.78,2025-01-20,0,174.33,180.0,-24.0
2025-01-20 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,32.77,47.26,0.44,1.2,-0.21,2025-01-20,1,164.0,156.0,0.0
2025-01-20 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,25.07,49.23,0.44,-0.56,-0.04,2025-01-20,2,156.0,156.0,0.0
2025-01-20 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,159.0,27.42,58.38,0.46,-0.02,0.76,2025-01-20,3,157.0,156.0,3.0
2025-01-20 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,154.0,26.22,49.28,0.43,-0.3,-0.03,2025-01-20,4,156.33,159.0,-5.0
2025-01-20 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.87,68.73,-4.86,0.76,1.67,2025-01-20,5,-228.67,154.0,-1153.0
2025-01-20 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.03,63.79,-4.86,1.26,1.24,2025-01-20,6,-614.67,-999.0,0.0
2025-01-20 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.88,60.41,-4.86,-1.52,0.94,2025-01-20,7,-999.0,-999.0,0.0
2025-01-20 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.58,48.22,-4.86,1.38,-0.13,2025-01-20,8,-999.0,-999.0,0.0
