date,hour,region,avg_pm25,avg_temp,avg_humidity
2025-01-31,0,US Diplomatic Post: New Delhi-8118,-999.0,28.6,32.69
2025-01-31,1,US Diplomatic Post: New Delhi-8118,-999.0,20.96,53.23
2025-01-31,2,US Diplomatic Post: New Delhi-8118,-999.0,27.0,54.23
2025-01-31,3,US Diplomatic Post: New Delhi-8118,213.0,33.48,40.44
2025-01-31,4,US Diplomatic Post: New Delhi-8118,221.0,22.39,54.29
2025-01-31,5,US Diplomatic Post: New Delhi-8118,13.0,31.96,66.24
2025-01-31,6,US Diplomatic Post: New Delhi-8118,166.0,32.58,36.71
2025-01-31,7,US Diplomatic Post: New Delhi-8118,146.0,34.6,52.36
2025-01-31,8,US Diplomatic Post: New Delhi-8118,146.0,25.03,44.05
2025-01-31,9,US Diplomatic Post: New Delhi-8118,132.0,31.26,37.11
2025-01-31,10,US Diplomatic Post: New Delhi-8118,132.0,23.21,53.36
2025-01-31,11,US Diplomatic Post: New Delhi-8118,144.0,27.99,60.11
2025-01-31,12,US Diplomatic Post: New Delhi-8118,173.0,31.77,33.72
2025-01-31,13,US Diplomatic Post: New Delhi-8118,205.0,30.16,37.32
2025-01-31,14,US Diplomatic Post: New Delhi-8118,219.0,27.94,43.11
2025-01-31,15,US Diplomatic Post: New Delhi-8118,225.0,28.59,53.52
2025-01-31,16,US Diplomatic Post: New Delhi-8118,238.0,25.61,53.76
2025-01-31,17,US Diplomatic Post: New Delhi-8118,242.0,23.01,54.35
2025-01-31,18,US Diplomatic Post: New Delhi-8118,254.0,22.58,32.42
2025-01-31,19,US Diplomatic Post: New Delhi-8118,262.0,25.57,55.72
2025-01-31,20,US Diplomatic Post: New Delhi-8118,262.0,20.22,33.37
2025-01-31,21,US Diplomatic Post: New Delhi-8118,264.0,22.71,40.78
2025-01-31,22,US Diplomatic Post: New Delhi-8118,253.0,29.34,55.02
2025-01-31,23,US Diplomatic Post: New Delhi-8118,232.0,32.55,50.15
2025-02-01,0,US Diplomatic Post: New Delhi-8118,227.0,34.16,44.43
2025-02-01,1,US Diplomatic Post: New Delhi-8118,217.0,34.76,67.95
2025-02-01,2,US Diplomatic Post: New Delhi-8118,173.0,26.83,51.38
2025-02-01,3,US Diplomatic Post: New Delhi-8118,165.0,25.14,61.3
2025-02-01,4,US Diplomatic Post: New Delhi-8118,206.0,31.72,41.95
2025-02-01,5,US Diplomatic Post: New Delhi-8118,273.0,30.89,33.47
2025-02-01,6,US Diplomatic Post: New Delhi-8118,275.0,29.61,59.25
2025-02-01,7,US Diplomatic Post: New Delhi-8118,225.0,33.17,37.02
2025-02-01,8,US Diplomatic Post: New Delhi-8118,320.0,34.72,52.32
2025-02-01,9,US Diplomatic Post: New Delhi-8118,219.0,22.09,52.83
2025-02-01,10,US Diplomatic Post: New Delhi-8118,94.0,22.55,49.85
2025-02-01,11,US Diplomatic Post: New Delhi-8118,134.0,24.98,59.41
2025-02-01,12,US Diplomatic Post: New Delhi-8118,196.0,21.59,46.22
2025-02-01,13,US Diplomatic Post: New Delhi-8118,195.0,35.0,59.94
2025-02-01,14,US Diplomatic Post: New Delhi-8118,227.0,33.69,58.88
2025-02-01,15,US Diplomatic Post: New Delhi-8118,242.0,28.77,42.68
2025-02-01,16,US Diplomatic Post: New Delhi-8118,219.0,24.32,32.24
2025-02-01,17,US Diplomatic Post: New Delhi-8118,215.0,28.56,43.85
2025-02-01,18,US Diplomatic Post: New Delhi-8118,198.0,24.71,49.19
2025-02-01,19,US Diplomatic Post: New Delhi-8118,177.0,32.35,59.2
2025-02-01,20,US Diplomatic Post: New Delhi-8118,170.0,24.63,57.15
2025-02-01,21,US Diplomatic Post: New Delhi-8118,174.0,29.48,41.38
2025-02-01,22,US Diplomatic Post: New Delhi-8118,-999.0,22.6,65.3
2025-02-01,23,US Diplomatic Post: New Delhi-8118,191.0,22.85,43.61
2025-02-02,0,US Diplomatic Post: New Delhi-8118,177.0,24.75,39.86
2025-02-02,1,US Diplomatic Post: New Delhi-8118,183.0,22.75,62.28
2025-02-02,2,US Diplomatic Post: New Delhi-8118,168.0,33.37,32.29
2025-02-02,3,US Diplomatic Post: New Delhi-8118,183.0,31.7,51.91
2025-02-02,4,US Diplomatic Post: New Delhi-8118,208.0,23.97,61.46
2025-02-02,5,US Diplomatic Post: New Delhi-8118,227.0,26.27,40.27
2025-02-02,6,US Diplomatic Post: New Delhi-8118,238.0,34.93,60.69
2025-02-02,7,US Diplomatic Post: New Delhi-8118,197.0,27.74,65.38
2025-02-02,8,US Diplomatic Post: New Delhi-8118,183.0,20.47,44.42
2025-02-02,9,US Diplomatic Post: New Delhi-8118,174.0,32.78,39.77
2025-02-02,10,US Diplomatic Post: New Delhi-8118,167.0,34.62,36.73
2025-02-02,11,US Diplomatic Post: New Delhi-8118,173.0,31.86,41.37
2025-02-02,12,US Diplomatic Post: New Delhi-8118,172.0,25.09,50.82
2025-02-02,13,US Diplomatic Post: New Delhi-8118,163.0,23.41,36.28
2025-02-02,14,US Diplomatic Post: New Delhi-8118,169.0,33.45,56.2
2025-02-02,15,US Diplomatic Post: New Delhi-8118,174.0,32.99,32.26
2025-02-02,16,US Diplomatic Post: New Delhi-8118,195.0,24.89,57.13
2025-02-02,17,US Diplomatic Post: New Delhi-8118,184.0,21.7,55.2
2025-02-02,18,US Diplomatic Post: New Delhi-8118,165.0,33.66,37.15
2025-02-02,19,US Diplomatic Post: New Delhi-8118,153.0,31.88,32.67
2025-02-02,20,US Diplomatic Post: New Delhi-8118,146.0,34.27,51.31
2025-02-02,21,US Diplomatic Post: New Delhi-8118,138.0,25.54,65.96
2025-02-02,22,US Diplomatic Post: New Delhi-8118,153.0,20.25,31.05
2025-02-02,23,US Diplomatic Post: New Delhi-8118,158.0,24.43,33.16
2025-02-03,0,US Diplomatic Post: New Delhi-8118,153.0,25.67,58.61
2025-02-03,1,US Diplomatic Post: New Delhi-8118,143.0,34.49,47.67
2025-02-03,2,US Diplomatic Post: New Delhi-8118,125.0,26.78,39.99
2025-02-03,3,US Diplomatic Post: New Delhi-8118,120.0,27.9,62.7
2025-02-03,4,US Diplomatic Post: New Delhi-8118,192.0,31.63,59.41
2025-02-03,5,US Diplomatic Post: New Delhi-8118,136.0,34.68,53.7
2025-02-03,6,US Diplomatic Post: New Delhi-8118,8.0,28.45,64.05
2025-02-03,7,US Diplomatic Post: New Delhi-8118,100.0,28.79,45.97
2025-02-03,8,US Diplomatic Post: New Delhi-8118,55.0,29.38,51.73
2025-02-03,9,US Diplomatic Post: New Delhi-8118,53.0,31.06,51.84
2025-02-03,10,US Diplomatic Post: New Delhi-8118,50.0,26.04,64.29
2025-02-03,11,US Diplomatic Post: New Delhi-8118,74.0,26.27,53.62
2025-02-03,12,US Diplomatic Post: New Delhi-8118,70.0,20.47,33.65
2025-02-03,13,US Diplomatic Post: New Delhi-8118,74.0,31.39,56.16
2025-02-03,14,US Diplomatic Post: New Delhi-8118,104.0,20.48,65.74
2025-02-03,15,US Diplomatic Post: New Delhi-8118,111.0,26.18,42.81
2025-02-03,16,US Diplomatic Post: New Delhi-8118,106.0,27.25,36.41
2025-02-03,17,US Diplomatic Post: New Delhi-8118,119.0,26.95,64.61
2025-02-03,18,US Diplomatic Post: New Delhi-8118,129.0,25.43,60.36
2025-02-03,19,US Diplomatic Post: New Delhi-8118,132.0,20.57,56.69
2025-02-03,20,US Diplomatic Post: New Delhi-8118,141.0,32.46,64.79
2025-02-03,21,US Diplomatic Post: New Delhi-8118,136.0,22.64,68.12
2025-02-03,22,US Diplomatic Post: New Delhi-8118,120.0,24.03,59.47
2025-02-03,23,US Diplomatic Post: New Delhi-8118,101.0,29.85,30.64
2025-02-04,0,US Diplomatic Post: New Delhi-8118,105.0,29.01,51.83
2025-02-04,1,US Diplomatic Post: New Delhi-8118,114.0,23.13,37.26
2025-02-04,2,US Diplomatic Post: New Delhi-8118,119.0,34.19,65.35
2025-02-04,3,US Diplomatic Post: New Delhi-8118,148.0,29.72,30.86
2025-02-04,4,US Diplomatic Post: New Delhi-8118,153.0,28.35,63.64
2025-02-04,5,US Diplomatic Post: New Delhi-8118,135.0,32.75,35.12
2025-02-04,6,US Diplomatic Post: New Delhi-8118,141.0,31.07,42.38
2025-02-04,7,US Diplomatic Post: New Delhi-8118,128.0,33.7,52.31
2025-02-04,8,US Diplomatic Post: New Delhi-8118,92.0,24.25,63.56
2025-02-04,9,US Diplomatic Post: New Delhi-8118,118.0,34.31,62.32
2025-02-04,10,US Diplomatic Post: New Delhi-8118,165.0,33.25,36.56
2025-02-04,11,US Diplomatic Post: New Delhi-8118,193.0,29.01,50.23
2025-02-04,12,US Diplomatic Post: New Delhi-8118,193.0,30.24,45.17
2025-02-04,13,US Diplomatic Post: New Delhi-8118,208.0,23.25,33.02
2025-02-04,14,US Diplomatic Post: New Delhi-8118,214.0,27.95,65.9
2025-02-04,15,US Diplomatic Post: New Delhi-8118,230.0,32.91,38.37
2025-02-04,16,US Diplomatic Post: New Delhi-8118,240.0,20.17,30.23
2025-02-04,17,US Diplomatic Post: New Delhi-8118,235.0,32.83,52.92
2025-02-04,18,US Diplomatic Post: New Delhi-8118,206.0,23.82,53.12
2025-02-04,19,US Diplomatic Post: New Delhi-8118,197.0,27.89,46.25
2025-02-04,20,US Diplomatic Post: New Delhi-8118,164.0,34.85,47.7
2025-02-04,21,US Diplomatic Post: New Delhi-8118,156.0,32.25,41.39
2025-02-04,22,US Diplomatic Post: New Delhi-8118,139.0,30.58,43.51
2025-02-04,23,US Diplomatic Post: New Delhi-8118,126.0,23.5,57.19
2025-02-05,0,US Diplomatic Post: New Delhi-8118,121.0,22.45,30.18
2025-02-05,1,US Diplomatic Post: New Delhi-8118,132.0,29.07,67.34
2025-02-05,2,US Diplomatic Post: New Delhi-8118,130.0,31.41,34.52
2025-02-05,3,US Diplomatic Post: New Delhi-8118,139.0,25.57,36.79
2025-02-05,4,US Diplomatic Post: New Delhi-8118,120.0,22.51,55.49
2025-02-05,5,US Diplomatic Post: New Delhi-8118,111.0,30.96,55.08
2025-02-05,6,US Diplomatic Post: New Delhi-8118,97.0,20.18,63.76
2025-02-05,7,US Diplomatic Post: New Delhi-8118,69.0,29.32,57.45
2025-02-05,8,US Diplomatic Post: New Delhi-8118,48.0,26.51,51.16
2025-02-05,9,US Diplomatic Post: New Delhi-8118,48.0,33.72,32.38
2025-02-05,10,US Diplomatic Post: New Delhi-8118,43.0,23.48,56.18
2025-02-05,11,US Diplomatic Post: New Delhi-8118,37.0,24.71,69.26
2025-02-05,12,US Diplomatic Post: New Delhi-8118,34.0,20.15,64.46
2025-02-05,13,US Diplomatic Post: New Delhi-8118,54.0,20.89,69.32
2025-02-05,14,US Diplomatic Post: New Delhi-8118,100.0,22.03,39.14
2025-02-05,15,US Diplomatic Post: New Delhi-8118,112.0,31.18,55.33
2025-02-05,16,US Diplomatic Post: New Delhi-8118,135.0,23.08,51.19
2025-02-05,17,US Diplomatic Post: New Delhi-8118,156.0,24.99,52.65
2025-02-05,18,US Diplomatic Post: New Delhi-8118,153.0,29.79,44.64
2025-02-05,19,US Diplomatic Post: New Delhi-8118,131.0,22.44,51.89
2025-02-05,20,US Diplomatic Post: New Delhi-8118,134.0,34.85,42.65
2025-02-05,21,US Diplomatic Post: New Delhi-8118,129.0,21.01,50.89
2025-02-05,22,US Diplomatic Post: New Delhi-8118,135.0,21.53,46.77
2025-02-05,23,US Diplomatic Post: New Delhi-8118,132.0,29.85,51.87
2025-02-06,0,US Diplomatic Post: New Delhi-8118,128.0,33.12,40.01
2025-02-06,1,US Diplomatic Post: New Delhi-8118,118.0,20.52,45.06
2025-02-06,2,US Diplomatic Post: New Delhi-8118,118.0,25.61,42.25
2025-02-06,3,US Diplomatic Post: New Delhi-8118,126.0,29.89,45.64
2025-02-06,4,US Diplomatic Post: New Delhi-8118,128.0,30.07,66.46
2025-02-06,5,US Diplomatic Post: New Delhi-8118,103.0,34.16,67.35
2025-02-06,6,US Diplomatic Post: New Delhi-8118,76.0,25.1,49.26
2025-02-06,7,US Diplomatic Post: New Delhi-8118,46.0,34.91,41.08
2025-02-06,8,US Diplomatic Post: New Delhi-8118,31.0,24.24,46.82
2025-02-06,9,US Diplomatic Post: New Delhi-8118,36.0,22.45,37.78
2025-02-06,10,US Diplomatic Post: New Delhi-8118,34.0,25.9,33.24
2025-02-06,11,US Diplomatic Post: New Delhi-8118,39.0,31.84,61.81
2025-02-06,12,US Diplomatic Post: New Delhi-8118,44.0,23.07,50.64
2025-02-06,13,US Diplomatic Post: New Delhi-8118,61.0,20.62,59.06
2025-02-06,14,US Diplomatic Post: New Delhi-8118,84.0,30.96,33.24
2025-02-06,15,US Diplomatic Post: New Delhi-8118,90.0,24.79,59.62
2025-02-06,16,US Diplomatic Post: New Delhi-8118,93.0,34.95,69.65
2025-02-06,17,US Diplomatic Post: New Delhi-8118,77.0,22.45,49.72
2025-02-06,18,US Diplomatic Post: New Delhi-8118,80.0,32.59,67.18
2025-02-06,19,US Diplomatic Post: New Delhi-8118,95.0,32.53,61.41
2025-02-06,20,US Diplomatic Post: New Delhi-8118,87.0,31.59,43.25
2025-02-06,21,US Diplomatic Post: New Delhi-8118,99.0,22.79,35.21
2025-02-06,22,US Diplomatic Post: New Delhi-8118,103.0,26.68,39.32
2025-02-06,23,US Diplomatic Post: New Delhi-8118,98.0,30.07,45.37
2025-02-07,0,US Diplomatic Post: New Delhi-8118,93.0,29.14,44.93
2025-02-07,1,US Diplomatic Post: New Delhi-8118,85.0,20.83,55.04
2025-02-07,2,US Diplomatic Post: New Delhi-8118,83.0,24.52,48.67
2025-02-07,3,US Diplomatic Post: New Delhi-8118,87.0,26.05,43.27
2025-02-07,4,US Diplomatic Post: New Delhi-8118,79.0,22.43,48.24
2025-02-07,5,US Diplomatic Post: New Delhi-8118,65.0,20.15,36.61
2025-02-07,6,US Diplomatic Post: New Delhi-8118,47.0,26.69,30.21
2025-02-07,7,US Diplomatic Post: New Delhi-8118,36.0,25.31,68.56
2025-02-07,8,US Diplomatic Post: New Delhi-8118,27.0,31.57,64.22
2025-02-07,9,US Diplomatic Post: New Delhi-8118,42.0,22.34,57.99
2025-02-07,10,US Diplomatic Post: New Delhi-8118,41.0,26.22,66.34
2025-02-07,11,US Diplomatic Post: New Delhi-8118,39.0,23.77,63.97
2025-02-07,12,US Diplomatic Post: New Delhi-8118,31.0,35.0,38.16
2025-02-07,13,US Diplomatic Post: New Delhi-8118,44.0,32.13,48.81
2025-02-07,14,US Diplomatic Post: New Delhi-8118,71.0,28.61,53.92
2025-02-07,15,US Diplomatic Post: New Delhi-8118,75.0,26.7,62.57
2025-02-07,16,US Diplomatic Post: New Delhi-8118,68.0,28.22,44.46
2025-02-07,17,US Diplomatic Post: New Delhi-8118,65.0,20.49,34.11
2025-02-07,18,US Diplomatic Post: New Delhi-8118,82.0,30.78,33.14
2025-02-07,19,US Diplomatic Post: New Delhi-8118,104.0,30.17,40.41
2025-02-07,20,US Diplomatic Post: New Delhi-8118,91.0,33.92,60.64
2025-02-07,21,US Diplomatic Post: New Delhi-8118,69.0,33.16,45.78
2025-02-07,22,US Diplomatic Post: New Delhi-8118,78.0,31.77,47.58
2025-02-07,23,US Diplomatic Post: New Delhi-8118,77.0,22.06,31.72
2025-02-08,0,US Diplomatic Post: New Delhi-8118,83.0,22.84,47.29
2025-02-08,1,US Diplomatic Post: New Delhi-8118,89.0,33.42,50.04
2025-02-08,2,US Diplomatic Post: New Delhi-8118,78.0,24.25,33.84
2025-02-08,3,US Diplomatic Post: New Delhi-8118,83.0,26.18,40.79
2025-02-08,4,US Diplomatic Post: New Delhi-8118,82.0,30.22,37.06
2025-02-08,5,US Diplomatic Post: New Delhi-8118,69.0,27.35,63.31
2025-02-08,6,US Diplomatic Post: New Delhi-8118,67.0,21.66,50.97
2025-02-08,7,US Diplomatic Post: New Delhi-8118,56.0,25.91,46.07
2025-02-08,8,US Diplomatic Post: New Delhi-8118,53.0,29.89,63.01
2025-02-08,9,US Diplomatic Post: New Delhi-8118,34.0,30.32,66.06
2025-02-08,10,US Diplomatic Post: New Delhi-8118,37.0,22.53,37.11
2025-02-08,11,US Diplomatic Post: New Delhi-8118,38.0,24.62,36.65
2025-02-08,12,US Diplomatic Post: New Delhi-8118,38.0,29.29,31.31
2025-02-08,13,US Diplomatic Post: New Delhi-8118,83.0,20.91,48.48
2025-02-08,14,US Diplomatic Post: New Delhi-8118,107.0,22.48,51.42
2025-02-08,15,US Diplomatic Post: New Delhi-8118,93.0,20.94,67.55
2025-02-08,16,US Diplomatic Post: New Delhi-8118,98.0,20.61,53.25
2025-02-08,17,US Diplomatic Post: New Delhi-8118,100.0,30.05,68.87
2025-02-08,18,US Diplomatic Post: New Delhi-8118,114.0,21.65,38.76
2025-02-08,19,US Diplomatic Post: New Delhi-8118,122.0,32.22,60.12
2025-02-08,20,US Diplomatic Post: New Delhi-8118,131.0,28.93,41.19
2025-02-08,21,US Diplomatic Post: New Delhi-8118,166.0,27.53,34.63
2025-02-08,22,US Diplomatic Post: New Delhi-8118,132.0,25.14,67.6
2025-02-08,23,US Diplomatic Post: New Delhi-8118,117.0,25.84,38.97
2025-02-09,0,US Diplomatic Post: New Delhi-8118,106.0,32.52,51.16
2025-02-09,1,US Diplomatic Post: New Delhi-8118,99.0,33.61,54.98
2025-02-09,2,US Diplomatic Post: New Delhi-8118,99.0,28.93,63.89
2025-02-09,3,US Diplomatic Post: New Delhi-8118,102.0,31.23,37.72
2025-02-09,4,US Diplomatic Post: New Delhi-8118,92.0,28.5,46.12
2025-02-09,5,US Diplomatic Post: New Delhi-8118,93.0,28.66,59.48
2025-02-09,6,US Diplomatic Post: New Delhi-8118,84.0,23.41,61.73
2025-02-09,7,US Diplomatic Post: New Delhi-8118,78.0,22.82,52.04
2025-02-09,8,US Diplomatic Post: New Delhi-8118,71.0,29.88,44.61
2025-02-09,9,US Diplomatic Post: New Delhi-8118,66.0,28.95,59.96
2025-02-09,10,US Diplomatic Post: New Delhi-8118,42.0,34.35,56.46
2025-02-09,11,US Diplomatic Post: New Delhi-8118,56.0,21.78,42.2
2025-02-09,12,US Diplomatic Post: New Delhi-8118,58.0,33.6,65.12
2025-02-09,13,US Diplomatic Post: New Delhi-8118,103.0,33.85,31.66
2025-02-09,14,US Diplomatic Post: New Delhi-8118,109.0,28.49,35.2
2025-02-09,15,US Diplomatic Post: New Delhi-8118,144.0,32.03,53.27
2025-02-09,16,US Diplomatic Post: New Delhi-8118,165.0,21.4,53.79
2025-02-09,17,US Diplomatic Post: New Delhi-8118,174.0,34.35,50.86
2025-02-09,18,US Diplomatic Post: New Delhi-8118,177.0,28.38,60.2
2025-02-09,19,US Diplomatic Post: New Delhi-8118,195.0,27.37,53.03
2025-02-09,20,US Diplomatic Post: New Delhi-8118,194.0,23.23,37.56
2025-02-09,21,US Diplomatic Post: New Delhi-8118,196.0,28.66,66.98
2025-02-09,22,US Diplomatic Post: New Delhi-8118,178.0,26.71,36.44
2025-02-09,23,US Diplomatic Post: New Delhi-8118,164.0,31.24,60.1
2025-02-10,0,US Diplomatic Post: New Delhi-8118,165.0,28.19,44.1
2025-02-10,1,US Diplomatic Post: New Delhi-8118,174.0,33.23,47.19
2025-02-10,2,US Diplomatic Post: New Delhi-8118,178.0,32.03,58.53
2025-02-10,3,US Diplomatic Post: New Delhi-8118,202.0,24.2,36.73
2025-02-10,4,US Diplomatic Post: New Delhi-8118,146.0,22.49,42.06
2025-02-10,5,US Diplomatic Post: New Delhi-8118,111.0,30.66,47.49
2025-02-10,6,US Diplomatic Post: New Delhi-8118,72.0,21.31,44.5
2025-02-10,7,US Diplomatic Post: New Delhi-8118,63.0,22.1,68.49
2025-02-10,8,US Diplomatic Post: New Delhi-8118,48.0,31.92,64.5
2025-02-10,9,US Diplomatic Post: New Delhi-8118,55.0,34.19,67.54
2025-02-10,10,US Diplomatic Post: New Delhi-8118,59.0,32.39,45.85
2025-02-10,11,US Diplomatic Post: New Delhi-8118,61.0,32.35,44.03
2025-02-10,12,US Diplomatic Post: New Delhi-8118,64.0,25.07,44.54
2025-02-10,13,US Diplomatic Post: New Delhi-8118,72.0,33.55,61.28
2025-02-10,14,US Diplomatic Post: New Delhi-8118,86.0,25.07,52.81
2025-02-10,15,US Diplomatic Post: New Delhi-8118,111.0,32.9,53.1
2025-02-10,16,US Diplomatic Post: New Delhi-8118,129.0,28.26,63.4
2025-02-10,17,US Diplomatic Post: New Delhi-8118,163.0,34.81,61.32
2025-02-10,18,US Diplomatic Post: New Delhi-8118,165.0,27.64,37.08
2025-02-10,19,US Diplomatic Post: New Delhi-8118,182.0,27.84,30.44
2025-02-10,20,US Diplomatic Post: New Delhi-8118,166.0,22.14,44.77
2025-02-10,21,US Diplomatic Post: New Delhi-8118,214.0,22.88,59.1
2025-02-10,22,US Diplomatic Post: New Delhi-8118,137.0,24.87,52.85
2025-02-10,23,US Diplomatic Post: New Delhi-8118,150.0,29.74,63.72
2025-02-11,0,US Diplomatic Post: New Delhi-8118,158.0,31.02,61.04
2025-02-11,1,US Diplomatic Post: New Delhi-8118,158.0,32.96,55.77
2025-02-11,2,US Diplomatic Post: New Delhi-8118,185.0,20.24,66.92
2025-02-11,3,US Diplomatic Post: New Delhi-8118,192.0,21.01,57.7
2025-02-11,4,US Diplomatic Post: New Delhi-8118,179.0,32.27,46.14
2025-02-11,5,US Diplomatic Post: New Delhi-8118,86.0,20.4,56.46
2025-02-11,6,US Diplomatic Post: New Delhi-8118,73.0,31.64,46.38
2025-02-11,7,US Diplomatic Post: New Delhi-8118,72.0,29.73,33.58
2025-02-11,8,US Diplomatic Post: New Delhi-8118,66.0,22.76,39.27
2025-02-11,9,US Diplomatic Post: New Delhi-8118,57.0,25.79,59.15
2025-02-11,10,US Diplomatic Post: New Delhi-8118,89.0,25.7,60.38
2025-02-11,11,US Diplomatic Post: New Delhi-8118,57.0,21.31,55.88
2025-02-11,12,US Diplomatic Post: New Delhi-8118,67.0,21.88,65.75
2025-02-11,13,US Diplomatic Post: New Delhi-8118,68.0,29.25,37.92
2025-02-11,14,US Diplomatic Post: New Delhi-8118,89.0,25.43,34.61
2025-02-11,15,US Diplomatic Post: New Delhi-8118,98.0,28.49,67.7
2025-02-11,16,US Diplomatic Post: New Delhi-8118,104.0,31.49,58.79
2025-02-11,17,US Diplomatic Post: New Delhi-8118,113.0,21.09,57.68
2025-02-11,18,US Diplomatic Post: New Delhi-8118,109.0,29.82,36.85
2025-02-11,19,US Diplomatic Post: New Delhi-8118,112.0,24.7,62.37
2025-02-11,20,US Diplomatic Post: New Delhi-8118,130.0,26.49,42.46
2025-02-11,21,US Diplomatic Post: New Delhi-8118,168.0,31.18,36.04
2025-02-11,22,US Diplomatic Post: New Delhi-8118,186.0,33.3,44.96
2025-02-11,23,US Diplomatic Post: New Delhi-8118,153.0,31.05,36.65
2025-02-12,0,US Diplomatic Post: New Delhi-8118,123.0,33.76,33.12
2025-02-12,1,US Diplomatic Post: New Delhi-8118,97.0,32.09,64.94
2025-02-12,2,US Diplomatic Post: New Delhi-8118,91.0,20.59,46.21
2025-02-12,3,US Diplomatic Post: New Delhi-8118,88.0,27.67,33.13
2025-02-12,4,US Diplomatic Post: New Delhi-8118,68.0,24.87,38.31
2025-02-12,5,US Diplomatic Post: New Delhi-8118,66.0,23.78,50.21
2025-02-12,6,US Diplomatic Post: New Delhi-8118,48.0,21.62,34.61
2025-02-12,7,US Diplomatic Post: New Delhi-8118,32.0,32.81,32.32
2025-02-12,8,US Diplomatic Post: New Delhi-8118,27.0,26.51,42.86
2025-02-12,9,US Diplomatic Post: New Delhi-8118,25.0,25.12,30.96
2025-02-12,10,US Diplomatic Post: New Delhi-8118,29.0,29.01,60.31
2025-02-12,11,US Diplomatic Post: New Delhi-8118,28.0,25.51,38.1
2025-02-12,12,US Diplomatic Post: New Delhi-8118,27.0,24.55,59.68
2025-02-12,13,US Diplomatic Post: New Delhi-8118,36.0,30.48,49.17
2025-02-12,14,US Diplomatic Post: New Delhi-8118,59.0,34.29,68.83
2025-02-12,15,US Diplomatic Post: New Delhi-8118,69.0,27.53,41.14
2025-02-12,16,US Diplomatic Post: New Delhi-8118,76.0,23.43,30.54
2025-02-12,17,US Diplomatic Post: New Delhi-8118,70.0,33.77,31.55
2025-02-12,18,US Diplomatic Post: New Delhi-8118,70.0,26.1,65.97
2025-02-12,19,US Diplomatic Post: New Delhi-8118,67.0,32.74,35.63
2025-02-12,20,US Diplomatic Post: New Delhi-8118,66.0,32.58,66.5
2025-02-12,21,US Diplomatic Post: New Delhi-8118,69.0,34.99,36.69
2025-02-12,22,US Diplomatic Post: New Delhi-8118,80.0,23.78,66.41
2025-02-12,23,US Diplomatic Post: New Delhi-8118,78.0,32.24,48.25
2025-02-13,0,US Diplomatic Post: New Delhi-8118,68.0,33.96,56.5
2025-02-13,1,US Diplomatic Post: New Delhi-8118,77.0,32.42,63.19
2025-02-13,2,US Diplomatic Post: New Delhi-8118,79.0,32.77,56.72
2025-02-13,3,US Diplomatic Post: New Delhi-8118,74.0,26.04,69.13
2025-02-13,4,US Diplomatic Post: New Delhi-8118,69.0,33.44,58.37
2025-02-13,5,US Diplomatic Post: New Delhi-8118,56.0,27.61,39.13
2025-02-13,6,US Diplomatic Post: New Delhi-8118,56.0,30.58,56.5
2025-02-13,7,US Diplomatic Post: New Delhi-8118,44.0,23.04,39.63
2025-02-13,8,US Diplomatic Post: New Delhi-8118,34.0,25.28,55.66
2025-02-13,9,US Diplomatic Post: New Delhi-8118,31.0,21.53,59.46
2025-02-13,10,US Diplomatic Post: New Delhi-8118,-999.0,33.31,57.29
2025-02-13,11,US Diplomatic Post: New Delhi-8118,29.0,30.7,56.52
2025-02-13,12,US Diplomatic Post: New Delhi-8118,24.0,28.71,46.4
2025-02-13,13,US Diplomatic Post: New Delhi-8118,35.0,32.29,59.85
2025-02-13,14,US Diplomatic Post: New Delhi-8118,47.0,31.91,57.43
2025-02-13,15,US Diplomatic Post: New Delhi-8118,59.0,30.98,56.06
2025-02-13,16,US Diplomatic Post: New Delhi-8118,64.0,26.98,41.2
2025-02-13,17,US Diplomatic Post: New Delhi-8118,55.0,20.59,41.38
2025-02-13,18,US Diplomatic Post: New Delhi-8118,62.0,20.9,41.41
2025-02-13,19,US Diplomatic Post: New Delhi-8118,63.0,25.92,41.33
2025-02-13,20,US Diplomatic Post: New Delhi-8118,59.0,24.13,59.05
2025-02-13,21,US Diplomatic Post: New Delhi-8118,61.0,23.95,60.7
2025-02-13,22,US Diplomatic Post: New Delhi-8118,61.0,30.02,47.76
2025-02-13,23,US Diplomatic Post: New Delhi-8118,59.0,33.5,38.12
2025-02-14,0,US Diplomatic Post: New Delhi-8118,58.0,31.12,31.22
2025-02-14,1,US Diplomatic Post: New Delhi-8118,68.0,34.0,52.23
2025-02-14,2,US Diplomatic Post: New Delhi-8118,80.0,30.66,61.27
2025-02-14,3,US Diplomatic Post: New Delhi-8118,78.0,22.22,38.61
2025-02-14,4,US Diplomatic Post: New Delhi-8118,67.0,34.24,66.66
2025-02-14,5,US Diplomatic Post: New Delhi-8118,64.0,29.01,57.57
2025-02-14,6,US Diplomatic Post: New Delhi-8118,46.0,30.44,33.08
2025-02-14,7,US Diplomatic Post: New Delhi-8118,44.0,31.96,59.13
2025-02-14,8,US Diplomatic Post: New Delhi-8118,30.0,33.82,36.92
2025-02-14,9,US Diplomatic Post: New Delhi-8118,47.0,21.3,41.83
2025-02-14,10,US Diplomatic Post: New Delhi-8118,36.0,30.13,57.39
2025-02-14,11,US Diplomatic Post: New Delhi-8118,35.0,28.2,58.63
2025-02-14,12,US Diplomatic Post: New Delhi-8118,46.0,27.04,52.58
